round,dataset,client_id,bbox_pred_class_global,bbox_pred_class_local,silhouette_global,silhouette_local,acc_superTree_localTest,prec_superTree_localTest,rec_superTree_localTest,f1_superTree_localTest,acc_superTree_globalTest,prec_superTree_globalTest,rec_superTree_globalTest,f1_superTree_globalTest,acc_localTree_localTest,prec_localTree_localTest,rec_localTree_localTest,f1_localTree_localTest,acc_localTree_globalTest,prec_localTree_globalTest,rec_localTree_globalTest,f1_localTree_globalTest,jaccard_cov_globalZ,covL_globalZ,covG_globalZ,covInter_globalZ,covUnion_globalZ,jaccard_cov_localZ,covL_localZ,covG_localZ,covInter_localZ,covUnion_localZ
3,pablopalacios23/Diabetes,1,No,Yes,0.3794571012710908,0.3332237964216478,0.6739130434782609,0.6690217391304347,0.6739130434782609,0.6685191238966983,0.7272727272727273,0.7177033492822966,0.7272727272727273,0.7136583223539745,0.717391304347826,0.7169060559006211,0.717391304347826,0.7079564994082312,0.7532467532467533,0.7465213358070502,0.7532467532467533,0.7448082577799559,0.4,0.8916666666666667,0.45,0.38333333333333336,0.9583333333333334,0.4322033898305085,0.45,0.9583333333333334,0.425,0.9833333333333333
3,pablopalacios23/Diabetes,1,No,No,0.656248673860256,0.8051895501140706,0.6739130434782609,0.6690217391304347,0.6739130434782609,0.6685191238966983,0.7272727272727273,0.7177033492822966,0.7272727272727273,0.7136583223539745,0.717391304347826,0.7169060559006211,0.717391304347826,0.7079564994082312,0.7532467532467533,0.7465213358070502,0.7532467532467533,0.7448082577799559,0.7758620689655172,0.4083333333333333,0.45,0.375,0.48333333333333334,0.5104166666666666,0.44166666666666665,0.7666666666666667,0.4083333333333333,0.8
3,pablopalacios23/Diabetes,1,No,No,0.11901341260448177,-0.09525201355552478,0.6739130434782609,0.6690217391304347,0.6739130434782609,0.6685191238966983,0.7272727272727273,0.7177033492822966,0.7272727272727273,0.7136583223539745,0.717391304347826,0.7169060559006211,0.717391304347826,0.7079564994082312,0.7532467532467533,0.7465213358070502,0.7532467532467533,0.7448082577799559,0.7321428571428571,0.35,0.4583333333333333,0.3416666666666667,0.4666666666666667,0.45098039215686275,0.39166666666666666,0.8416666666666667,0.38333333333333336,0.85
3,pablopalacios23/Diabetes,1,Yes,Yes,0.4938022724222191,-0.01008802881135634,0.6739130434782609,0.6690217391304347,0.6739130434782609,0.6685191238966983,0.7272727272727273,0.7177033492822966,0.7272727272727273,0.7136583223539745,0.717391304347826,0.7169060559006211,0.717391304347826,0.7079564994082312,0.7532467532467533,0.7465213358070502,0.7532467532467533,0.7448082577799559,0.425531914893617,0.7833333333333333,0.3333333333333333,0.3333333333333333,0.7833333333333333,0.6774193548387096,0.45,0.4166666666666667,0.35,0.5166666666666667
3,pablopalacios23/Diabetes,1,No,No,0.42947401232270727,-0.11360013181571676,0.6739130434782609,0.6690217391304347,0.6739130434782609,0.6685191238966983,0.7272727272727273,0.7177033492822966,0.7272727272727273,0.7136583223539745,0.717391304347826,0.7169060559006211,0.717391304347826,0.7079564994082312,0.7532467532467533,0.7465213358070502,0.7532467532467533,0.7448082577799559,0.8823529411764706,0.375,0.425,0.375,0.425,0.5222222222222223,0.39166666666666666,0.75,0.39166666666666666,0.75
3,pablopalacios23/Diabetes,1,No,No,0.280385491629335,0.4070098301189047,0.6739130434782609,0.6690217391304347,0.6739130434782609,0.6685191238966983,0.7272727272727273,0.7177033492822966,0.7272727272727273,0.7136583223539745,0.717391304347826,0.7169060559006211,0.717391304347826,0.7079564994082312,0.7532467532467533,0.7465213358070502,0.7532467532467533,0.7448082577799559,0.6885245901639344,0.35833333333333334,0.5,0.35,0.5083333333333333,0.42990654205607476,0.39166666666666666,0.8833333333333333,0.38333333333333336,0.8916666666666667
3,pablopalacios23/Diabetes,1,Yes,Yes,0.6169037066002018,0.17770959424562363,0.6739130434782609,0.6690217391304347,0.6739130434782609,0.6685191238966983,0.7272727272727273,0.7177033492822966,0.7272727272727273,0.7136583223539745,0.717391304347826,0.7169060559006211,0.717391304347826,0.7079564994082312,0.7532467532467533,0.7465213358070502,0.7532467532467533,0.7448082577799559,0.8113207547169812,0.4083333333333333,0.39166666666666666,0.35833333333333334,0.44166666666666665,0.8571428571428571,0.4583333333333333,0.4083333333333333,0.4,0.4666666666666667
3,pablopalacios23/Diabetes,1,No,No,-0.7052777891940011,0.6800267729860934,0.6739130434782609,0.6690217391304347,0.6739130434782609,0.6685191238966983,0.7272727272727273,0.7177033492822966,0.7272727272727273,0.7136583223539745,0.717391304347826,0.7169060559006211,0.717391304347826,0.7079564994082312,0.7532467532467533,0.7465213358070502,0.7532467532467533,0.7448082577799559,0.8113207547169812,0.375,0.425,0.35833333333333334,0.44166666666666665,0.8928571428571429,0.45,0.43333333333333335,0.4166666666666667,0.4666666666666667
3,pablopalacios23/Diabetes,1,No,No,0.4415194104196366,0.5577886554592697,0.6739130434782609,0.6690217391304347,0.6739130434782609,0.6685191238966983,0.7272727272727273,0.7177033492822966,0.7272727272727273,0.7136583223539745,0.717391304347826,0.7169060559006211,0.717391304347826,0.7079564994082312,0.7532467532467533,0.7465213358070502,0.7532467532467533,0.7448082577799559,0.45544554455445546,0.8333333333333334,0.39166666666666666,0.38333333333333336,0.8416666666666667,0.8909090909090909,0.45,0.4166666666666667,0.4083333333333333,0.4583333333333333
3,pablopalacios23/Diabetes,1,No,No,0.3667591686839501,0.542135851470856,0.6739130434782609,0.6690217391304347,0.6739130434782609,0.6685191238966983,0.7272727272727273,0.7177033492822966,0.7272727272727273,0.7136583223539745,0.717391304347826,0.7169060559006211,0.717391304347826,0.7079564994082312,0.7532467532467533,0.7465213358070502,0.7532467532467533,0.7448082577799559,0.75,0.39166666666666666,0.48333333333333334,0.375,0.5,0.47,0.43333333333333335,0.7916666666666666,0.39166666666666666,0.8333333333333334
