round,dataset,client_id,bbox_pred_class_global,bbox_pred_class_local,silhouette_global,silhouette_local,acc_superTree_localTest,prec_superTree_localTest,rec_superTree_localTest,f1_superTree_localTest,acc_superTree_globalTest,prec_superTree_globalTest,rec_superTree_globalTest,f1_superTree_globalTest,acc_localTree_localTest,prec_localTree_localTest,rec_localTree_localTest,f1_localTree_localTest,acc_localTree_globalTest,prec_localTree_globalTest,rec_localTree_globalTest,f1_localTree_globalTest,acc_gb_localTest,fidelity_localtree_gb_localTest,acc_gb_globalTest,fidelity_localtree_gb_globalTest,fidelity_supertree_gb_globalTest,jaccard_cov_globalZ,covL_globalZ,covG_globalZ,covInter_globalZ,covUnion_globalZ,jaccard_cov_localZ,covL_localZ,covG_localZ,covInter_localZ,covUnion_localZ
3,pablopalacios23/Diabetes,4,Yes,No,-0.5660497828147416,0.7707976698000657,0.6666666666666666,0.6434378629500581,0.6666666666666666,0.6203703703703703,0.7597402597402597,0.7542891890717976,0.7597402597402597,0.7487456279654329,0.7083333333333334,0.7172565033272837,0.7083333333333334,0.7115740740740741,0.7792207792207793,0.8051948051948052,0.7792207792207793,0.7838655033605945,0.6666666666666666,0.875,0.7662337662337663,0.974025974025974,0.7727272727272727,0.48214285714285715,0.8761061946902655,0.5929203539823009,0.4778761061946903,0.9911504424778761,0.41025641025641024,0.4166666666666667,0.9583333333333334,0.4,0.975
3,pablopalacios23/Diabetes,4,Yes,No,0.3069243401200538,0.5597946418348175,0.6666666666666666,0.6434378629500581,0.6666666666666666,0.6203703703703703,0.7597402597402597,0.7542891890717976,0.7597402597402597,0.7487456279654329,0.7083333333333334,0.7172565033272837,0.7083333333333334,0.7115740740740741,0.7792207792207793,0.8051948051948052,0.7792207792207793,0.7838655033605945,0.6666666666666666,0.875,0.7662337662337663,0.974025974025974,0.7727272727272727,0.41904761904761906,0.7818181818181819,0.5727272727272728,0.4,0.9545454545454546,0.3445378151260504,0.35,0.9833333333333333,0.3416666666666667,0.9916666666666667
3,pablopalacios23/Diabetes,4,Yes,No,0.654088237966077,0.6006571031212142,0.6666666666666666,0.6434378629500581,0.6666666666666666,0.6203703703703703,0.7597402597402597,0.7542891890717976,0.7597402597402597,0.7487456279654329,0.7083333333333334,0.7172565033272837,0.7083333333333334,0.7115740740740741,0.7792207792207793,0.8051948051948052,0.7792207792207793,0.7838655033605945,0.6666666666666666,0.875,0.7662337662337663,0.974025974025974,0.7727272727272727,0.5,0.8636363636363636,0.5818181818181818,0.4818181818181818,0.9636363636363636,0.4369747899159664,0.44166666666666665,0.9833333333333333,0.43333333333333335,0.9916666666666667
3,pablopalacios23/Diabetes,4,Yes,No,0.5871958545142177,0.38588467393659903,0.6666666666666666,0.6434378629500581,0.6666666666666666,0.6203703703703703,0.7597402597402597,0.7542891890717976,0.7597402597402597,0.7487456279654329,0.7083333333333334,0.7172565033272837,0.7083333333333334,0.7115740740740741,0.7792207792207793,0.8051948051948052,0.7792207792207793,0.7838655033605945,0.6666666666666666,0.875,0.7662337662337663,0.974025974025974,0.7727272727272727,0.41284403669724773,0.8090909090909091,0.5909090909090909,0.4090909090909091,0.990909090909091,0.35,0.35833333333333334,0.9916666666666667,0.35,1.0
3,pablopalacios23/Diabetes,4,Yes,Yes,0.3024472230448845,0.17971383030948693,0.6666666666666666,0.6434378629500581,0.6666666666666666,0.6203703703703703,0.7597402597402597,0.7542891890717976,0.7597402597402597,0.7487456279654329,0.7083333333333334,0.7172565033272837,0.7083333333333334,0.7115740740740741,0.7792207792207793,0.8051948051948052,0.7792207792207793,0.7838655033605945,0.6666666666666666,0.875,0.7662337662337663,0.974025974025974,0.7727272727272727,0.726027397260274,0.5315315315315315,0.6036036036036037,0.4774774774774775,0.6576576576576577,0.45614035087719296,0.49166666666666664,0.8916666666666667,0.43333333333333335,0.95
3,pablopalacios23/Diabetes,4,Yes,No,0.23940775966119004,0.5740106766298092,0.6666666666666666,0.6434378629500581,0.6666666666666666,0.6203703703703703,0.7597402597402597,0.7542891890717976,0.7597402597402597,0.7487456279654329,0.7083333333333334,0.7172565033272837,0.7083333333333334,0.7115740740740741,0.7792207792207793,0.8051948051948052,0.7792207792207793,0.7838655033605945,0.6666666666666666,0.875,0.7662337662337663,0.974025974025974,0.7727272727272727,0.3942307692307692,0.7117117117117117,0.5945945945945946,0.36936936936936937,0.9369369369369369,0.375,0.375,1.0,0.375,1.0
3,pablopalacios23/Diabetes,4,Yes,No,0.42855423189710784,0.7441972451611638,0.6666666666666666,0.6434378629500581,0.6666666666666666,0.6203703703703703,0.7597402597402597,0.7542891890717976,0.7597402597402597,0.7487456279654329,0.7083333333333334,0.7172565033272837,0.7083333333333334,0.7115740740740741,0.7792207792207793,0.8051948051948052,0.7792207792207793,0.7838655033605945,0.6666666666666666,0.875,0.7662337662337663,0.974025974025974,0.7727272727272727,0.6212121212121212,0.36283185840707965,0.584070796460177,0.36283185840707965,0.584070796460177,0.3739130434782609,0.35833333333333334,0.9583333333333334,0.35833333333333334,0.9583333333333334
3,pablopalacios23/Diabetes,4,Yes,No,-1.0,0.8282417410323588,0.6666666666666666,0.6434378629500581,0.6666666666666666,0.6203703703703703,0.7597402597402597,0.7542891890717976,0.7597402597402597,0.7487456279654329,0.7083333333333334,0.7172565033272837,0.7083333333333334,0.7115740740740741,0.7792207792207793,0.8051948051948052,0.7792207792207793,0.7838655033605945,0.6666666666666666,0.875,0.7662337662337663,0.974025974025974,0.7727272727272727,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,pablopalacios23/Diabetes,4,Yes,No,0.6067425792736582,0.6687281019479945,0.6666666666666666,0.6434378629500581,0.6666666666666666,0.6203703703703703,0.7597402597402597,0.7542891890717976,0.7597402597402597,0.7487456279654329,0.7083333333333334,0.7172565033272837,0.7083333333333334,0.7115740740740741,0.7792207792207793,0.8051948051948052,0.7792207792207793,0.7838655033605945,0.6666666666666666,0.875,0.7662337662337663,0.974025974025974,0.7727272727272727,0.5752212389380531,0.9469026548672567,0.6283185840707964,0.5752212389380531,1.0,0.47863247863247865,0.49166666666666664,0.95,0.4666666666666667,0.975
3,pablopalacios23/Diabetes,4,Yes,No,0.5609303183809731,0.8288069463661555,0.6666666666666666,0.6434378629500581,0.6666666666666666,0.6203703703703703,0.7597402597402597,0.7542891890717976,0.7597402597402597,0.7487456279654329,0.7083333333333334,0.7172565033272837,0.7083333333333334,0.7115740740740741,0.7792207792207793,0.8051948051948052,0.7792207792207793,0.7838655033605945,0.6666666666666666,0.875,0.7662337662337663,0.974025974025974,0.7727272727272727,0.6229508196721312,0.336283185840708,0.5398230088495575,0.336283185840708,0.5398230088495575,0.3277310924369748,0.325,0.9916666666666667,0.325,0.9916666666666667
