metric,mean
acc_localTree_globalTest,0.5833333333333333
acc_localTree_localTest,0.5625
acc_superTree_globalTest,0.6666666666666666
acc_superTree_localTest,0.6875
client_id,1.5
cov_factual_global,0.7261363636363636
cov_factual_local,0.7646306818181818
cov_interseccion,0.6386363636363637
cov_union,0.8521306818181817
f1_localTree_globalTest,0.5714285714285714
f1_localTree_localTest,0.5428571428571429
f1_superTree_globalTest,0.625
f1_superTree_localTest,0.6484848484848486
jaccard_cov,0.7442117519184601
prec_localTree_globalTest,0.59375
prec_localTree_localTest,0.5666666666666667
prec_superTree_globalTest,0.7999999999999999
prec_superTree_localTest,0.8095238095238095
ratio_has_factual,1.0
rec_localTree_globalTest,0.5833333333333333
rec_localTree_localTest,0.5625
rec_superTree_globalTest,0.6666666666666666
rec_superTree_localTest,0.6875
round,3.0
silhouette_global,-0.606303565380336
silhouette_local,0.19602775585004592
