metric,mean
acc_localTree_globalTest,0.5277777777777778
acc_localTree_localTest,0.7777777777777777
acc_superTree_globalTest,0.5
acc_superTree_localTest,0.75
client_id,3.5
cmca_local_global,0.3350694444444444
f1_localTree_globalTest,0.5120805120805121
f1_localTree_localTest,0.7555555555555555
f1_superTree_globalTest,0.4857142857142857
f1_superTree_localTest,0.6999999999999998
fcc_global,0.3773148148148148
fcc_local,0.7717978395061729
prec_localTree_globalTest,0.5270171957671957
prec_localTree_localTest,0.824074074074074
prec_superTree_globalTest,0.5
prec_superTree_localTest,0.7268518518518517
rec_localTree_globalTest,0.5277777777777778
rec_localTree_localTest,0.7777777777777777
rec_superTree_globalTest,0.5
rec_superTree_localTest,0.75
round,3.0
silhouette_global,-0.07586183249819943
silhouette_local,0.457187785218012
