round,dataset,client_id,bbox_pred_class_global,bbox_pred_class_local,silhouette_global_LORE,silhouette_local_LORE,tree_fidelity_lore_global,tree_fidelity_lore_local,acc_localTree_localTest,acc_localTree_globalTest,acc_nn_local_localTest,acc_nn_global_localTest,acc_nn_local_globalTest,acc_nn_global_globalTest,has_factual_local,has_factual_global,model_disagreement,ratio_opposite_neighborhood_local,ratio_opposite_neighborhood_global,cov_ruleLocal_on_localZ_LORE,cov_ruleLocal_on_globalZ_LORE,cov_ruleGlobal_on_localZ_LORE,cov_ruleGlobal_on_globalZ_LORE,jaccard_cov_globalZ_LORE,covInter_globalZ_LORE,covUnion_globalZ_LORE,jaccard_cov_localZ_LORE,covInter_localZ_LORE,covUnion_localZ_LORE,jaccard_lore_struct,sim_aditiva_lore,delta_lime_testlocal,delta_lime_testglobal,delta_shap_testlocal,delta_shap_testglobal,jaccard_anchor_struct_testlocal,jaccard_anchor_struct_testglobal,sim_aditiva_anchor_testlocal,sim_aditiva_anchor_testglobal,anchor_prec_testlocal_local,anchor_prec_testlocal_global,anchor_prec_testglobal_local,anchor_prec_testglobal_global,anchor_cov_testlocal_local,anchor_cov_testlocal_global,anchor_cov_testglobal_local,anchor_cov_testglobal_global,pred_agreement_localTest,pred_agreement_globalTest
3,pablopalacios23/adult_1500_instances,6,<=50K,<=50K,0.9152101601555256,-1.0,0.9666666666666667,1.0,0.8865979381443299,0.5266666666666666,0.8969072164948454,0.6082474226804123,0.5,0.75,0,1,0,0.0,0.5916666666666667,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.01520647786075257,0.015593970442816562,0.016485998452774195,0.0187334932484049,nan,nan,nan,nan,nan,0.886672208367969,nan,0.8753943217665615,nan,0.5051546391752577,nan,0.26,0.5257731958762887,0.3233333333333333
3,pablopalacios23/adult_1500_instances,6,>50K,<=50K,0.6532547454588291,-1.0,0.9666666666666667,1.0,0.8865979381443299,0.5266666666666666,0.8969072164948454,0.6082474226804123,0.5,0.75,0,1,1,0.0,0.5,nan,nan,0.9,0.5083333333333333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8514007308160779,nan,0.9703557312252964,nan,0.7216494845360825,nan,0.6333333333333333,0.5257731958762887,0.3233333333333333
3,pablopalacios23/adult_1500_instances,6,>50K,<=50K,0.5743541360718668,-1.0,0.9666666666666667,1.0,0.8865979381443299,0.5266666666666666,0.8969072164948454,0.6082474226804123,0.5,0.75,0,1,1,0.0,0.5166666666666667,nan,nan,0.8545454545454545,0.45,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9027683997299122,nan,0.9778443113772455,nan,0.4845360824742268,nan,0.6333333333333333,0.5257731958762887,0.3233333333333333
3,pablopalacios23/adult_1500_instances,6,>50K,<=50K,0.7759798419063672,-1.0,0.925,1.0,0.8865979381443299,0.5266666666666666,0.8969072164948454,0.6082474226804123,0.5,0.75,0,1,1,0.0,0.4583333333333333,nan,nan,0.9181818181818182,0.48333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9498607242339833,nan,0.9875478927203065,nan,0.4845360824742268,nan,0.6333333333333333,0.5257731958762887,0.3233333333333333
3,pablopalacios23/adult_1500_instances,6,>50K,<=50K,0.8068897935966494,-1.0,0.9666666666666667,1.0,0.8865979381443299,0.5266666666666666,0.8969072164948454,0.6082474226804123,0.5,0.75,0,1,1,0.0,0.525,nan,nan,0.9272727272727272,0.48333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,0.9861111111111112,nan,0.4948453608247423,nan,0.6333333333333333,0.5257731958762887,0.3233333333333333
3,pablopalacios23/adult_1500_instances,6,>50K,<=50K,0.7504591910975758,-1.0,0.975,1.0,0.8865979381443299,0.5266666666666666,0.8969072164948454,0.6082474226804123,0.5,0.75,0,1,1,0.0,0.525,nan,nan,0.9454545454545454,0.575,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.992462311557789,nan,0.9789734075448361,nan,0.4948453608247423,nan,0.6333333333333333,0.5257731958762887,0.3233333333333333
3,pablopalacios23/adult_1500_instances,6,<=50K,<=50K,0.49545669925563873,-1.0,0.9416666666666667,1.0,0.8865979381443299,0.5266666666666666,0.8969072164948454,0.6082474226804123,0.5,0.75,0,1,0,0.0,0.5583333333333333,nan,nan,0.8909090909090909,0.4583333333333333,nan,nan,nan,nan,nan,nan,nan,nan,0.01584487800760355,0.015652460354773176,0.024157937106003963,0.03508771929824561,nan,nan,nan,nan,nan,0.9557042702358189,nan,0.8670886075949367,nan,0.5154639175257731,nan,0.36666666666666664,0.5257731958762887,0.3233333333333333
3,pablopalacios23/adult_1500_instances,6,>50K,<=50K,0.7047349669388718,-1.0,0.975,1.0,0.8865979381443299,0.5266666666666666,0.8969072164948454,0.6082474226804123,0.5,0.75,0,1,1,0.0,0.5416666666666666,nan,nan,0.8818181818181818,0.5083333333333333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9497784342688331,nan,0.9850974398165838,nan,0.4845360824742268,nan,0.6333333333333333,0.5257731958762887,0.3233333333333333
3,pablopalacios23/adult_1500_instances,6,<=50K,<=50K,0.8300878663236052,-1.0,0.95,1.0,0.8865979381443299,0.5266666666666666,0.8969072164948454,0.6082474226804123,0.5,0.75,0,1,0,0.0,0.5083333333333333,nan,nan,0.8909090909090909,0.4583333333333333,nan,nan,nan,nan,nan,nan,nan,nan,0.015859352183162555,0.015412111478748677,0.027768064654242048,0.020963831158977094,nan,nan,nan,nan,nan,1.0,nan,0.9318429661941112,nan,0.27835051546391754,nan,0.5,0.5257731958762887,0.3233333333333333
3,pablopalacios23/adult_1500_instances,6,<=50K,<=50K,0.7570949429727741,-1.0,0.9416666666666667,1.0,0.8865979381443299,0.5266666666666666,0.8969072164948454,0.6082474226804123,0.5,0.75,0,1,0,0.0,0.55,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.014487890060159306,0.015161109402521812,0.02511726429169183,0.022337592121790654,nan,nan,nan,nan,nan,0.9016625397948355,nan,0.9668279198341396,nan,0.31958762886597936,nan,0.5,0.5257731958762887,0.3233333333333333
