round,dataset,client_id,bbox_pred_class_global,bbox_pred_class_local,silhouette_global_LORE,silhouette_local_LORE,tree_fidelity_lore_global,tree_fidelity_lore_local,acc_localTree_localTest,acc_localTree_globalTest,acc_nn_local_localTest,acc_nn_global_localTest,acc_nn_local_globalTest,acc_nn_global_globalTest,has_factual_local,has_factual_global,model_disagreement,ratio_opposite_neighborhood_local,ratio_opposite_neighborhood_global,cov_ruleLocal_on_localZ_LORE,cov_ruleLocal_on_globalZ_LORE,cov_ruleGlobal_on_localZ_LORE,cov_ruleGlobal_on_globalZ_LORE,jaccard_cov_globalZ_LORE,covInter_globalZ_LORE,covUnion_globalZ_LORE,jaccard_cov_localZ_LORE,covInter_localZ_LORE,covUnion_localZ_LORE,jaccard_lore_struct,sim_aditiva_lore,delta_lime_testlocal,delta_lime_testglobal,delta_shap_testlocal,delta_shap_testglobal,jaccard_anchor_struct_testlocal,jaccard_anchor_struct_testglobal,sim_aditiva_anchor_testlocal,sim_aditiva_anchor_testglobal,anchor_prec_testlocal_local,anchor_prec_testlocal_global,anchor_prec_testglobal_local,anchor_prec_testglobal_global,anchor_cov_testlocal_local,anchor_cov_testlocal_global,anchor_cov_testglobal_local,anchor_cov_testglobal_global,pred_agreement_localTest,pred_agreement_globalTest
3,pablopalacios23/adult_1500_instances,1,>50K,>50K,0.7476399173519473,0.3146120210403968,0.9666666666666667,0.9583333333333334,0.8225806451612904,0.7333333333333333,0.8709677419354839,0.8225806451612904,0.7166666666666667,0.7766666666666666,1,1,0,0.55,0.5416666666666666,0.8583333333333333,0.475,0.8333333333333334,0.4666666666666667,0.9824561403508771,0.4666666666666667,0.475,0.970873786407767,0.8333333333333334,0.8583333333333333,0.7720397750437945,0.8789172388283875,0.01712590671212523,0.01673281834152642,0.024240640830903198,0.022959837299731986,1.0,nan,1.0,1.0,0.8868404322949778,0.9832089552238806,0.9553201289728236,0.9417637271214643,0.7258064516129032,0.7258064516129032,0.6333333333333333,0.6333333333333333,0.8870967741935484,0.8666666666666667
3,pablopalacios23/adult_1500_instances,1,>50K,>50K,0.7836230355874924,0.3232025330964893,0.975,0.9416666666666667,0.8225806451612904,0.7333333333333333,0.8709677419354839,0.8225806451612904,0.7166666666666667,0.7766666666666666,1,1,0,0.5916666666666667,0.675,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8467368421052631,0.8467368421052631,0.01682277864555719,0.01670991809661779,0.0278553220637023,0.02447274175393785,0.5353901996370236,1.0,0.7415607985480943,1.0,0.8982528263103803,0.9638009049773756,0.9173652694610779,0.9600656455142232,0.7258064516129032,0.4838709677419355,0.5,0.5,0.8870967741935484,0.8666666666666667
3,pablopalacios23/adult_1500_instances,1,>50K,>50K,0.7912620060258813,0.7440435631766475,0.975,0.9583333333333334,0.8225806451612904,0.7333333333333333,0.8709677419354839,0.8225806451612904,0.7166666666666667,0.7766666666666666,1,1,0,0.5,0.48333333333333334,1.0,1.0,0.6083333333333333,0.4666666666666667,0.4666666666666667,0.4666666666666667,1.0,0.6083333333333333,0.6083333333333333,1.0,0.6087969298245615,0.7873406432748538,0.01616661490647871,0.01586444625975015,0.022387156586200184,0.023960749814382978,0.7413793103448276,0.8194444444444444,0.7413793103448276,0.9097222222222222,0.8853305785123967,1.0,0.9825253664036077,0.9552028218694886,0.7258064516129032,0.24193548387096775,0.74,0.6333333333333333,0.8870967741935484,0.8666666666666667
3,pablopalacios23/adult_1500_instances,1,>50K,>50K,0.6845852122774487,0.003937503812391482,0.9416666666666667,0.9333333333333333,0.8225806451612904,0.7333333333333333,0.8709677419354839,0.8225806451612904,0.7166666666666667,0.7766666666666666,1,1,0,0.45,0.475,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,0.016343135071958316,0.01649807312431987,0.024002961452664725,0.03214400669729394,0.8055555555555556,nan,0.8055555555555556,1.0,0.9355742296918768,0.9547420965058236,0.9536037350452291,0.9628099173553719,0.7258064516129032,0.9516129032258065,0.6333333333333333,0.6333333333333333,0.8870967741935484,0.8666666666666667
3,pablopalacios23/adult_1500_instances,1,<=50K,>50K,0.577868815267592,0.7462791394208538,0.9166666666666666,0.9,0.8225806451612904,0.7333333333333333,0.8709677419354839,0.8225806451612904,0.7166666666666667,0.7766666666666666,1,1,1,0.5,0.5083333333333333,1.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8852534562211981,1.0,0.8965231788079471,0.9604761904761905,0.7258064516129032,0.12903225806451613,0.5,0.36666666666666664,0.8870967741935484,0.8666666666666667
3,pablopalacios23/adult_1500_instances,1,>50K,>50K,0.2904365072815381,-0.19104912560366324,0.9583333333333334,0.9333333333333333,0.8225806451612904,0.7333333333333333,0.8709677419354839,0.8225806451612904,0.7166666666666667,0.7766666666666666,1,1,0,0.5416666666666666,0.5666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,0.0172966995606766,0.016550002764950444,0.03167181074169249,0.029206737641886017,nan,0.8194444444444444,nan,0.9097222222222222,0.8769230769230769,0.9535974973931178,0.9794520547945206,0.8562003801856201,1.0,0.9516129032258065,0.6333333333333333,0.74,0.8870967741935484,0.8666666666666667
3,pablopalacios23/adult_1500_instances,1,>50K,>50K,0.26891019842781716,0.36871376366868824,0.9916666666666667,0.9583333333333334,0.8225806451612904,0.7333333333333333,0.8709677419354839,0.8225806451612904,0.7166666666666667,0.7766666666666666,1,1,0,0.4583333333333333,0.5,1.0,1.0,0.95,0.5833333333333334,0.5833333333333334,0.5833333333333334,1.0,0.95,0.95,1.0,0.8333333333333334,0.8333333333333334,0.01650596134993754,0.017127724296822383,0.029041072152360254,0.025107768926446908,nan,0.5157894736842106,nan,0.7578947368421053,0.8883903533370724,0.9666666666666667,0.9836848388380421,0.9673469387755103,1.0,0.9516129032258065,0.17333333333333334,0.6333333333333333,0.8870967741935484,0.8666666666666667
3,pablopalacios23/adult_1500_instances,1,>50K,>50K,0.6781429211267468,0.5569289492681389,0.925,0.95,0.8225806451612904,0.7333333333333333,0.8709677419354839,0.8225806451612904,0.7166666666666667,0.7766666666666666,1,1,0,0.4666666666666667,0.55,1.0,1.0,0.525,0.5,0.5,0.5,1.0,0.525,0.525,1.0,0.7571578947368421,0.7571578947368421,0.016897121642771747,0.015915239966370634,0.019391585363771526,0.021584707108565464,0.8620689655172413,0.6875,0.8620689655172413,0.6875,0.943069306930693,0.9719730941704036,0.921968787515006,1.0,0.4838709677419355,0.7258064516129032,0.5,0.07,0.8870967741935484,0.8666666666666667
3,pablopalacios23/adult_1500_instances,1,>50K,>50K,-0.11338877935847769,-0.2330916310061336,0.95,0.9583333333333334,0.8225806451612904,0.7333333333333333,0.8709677419354839,0.8225806451612904,0.7166666666666667,0.7766666666666666,1,1,0,0.575,0.6083333333333333,0.5583333333333333,0.5583333333333333,0.575,0.575,0.9710144927536232,0.5583333333333333,0.575,0.9710144927536232,0.5583333333333333,0.575,0.9926170584806684,0.9926170584806684,0.017469583697228893,0.016234316266790078,0.022391041618189937,0.021619255772983494,nan,nan,1.0,1.0,0.8839221341023792,0.9038461538461539,0.9230769230769231,0.8763285024154589,1.0,0.9516129032258065,0.21,0.21,0.8870967741935484,0.8666666666666667
3,pablopalacios23/adult_1500_instances,1,<=50K,>50K,0.8690277902330973,0.2548506824843788,0.9833333333333333,0.95,0.8225806451612904,0.7333333333333333,0.8709677419354839,0.8225806451612904,0.7166666666666667,0.7766666666666666,1,1,1,0.5,0.5583333333333333,0.9833333333333333,0.9916666666666667,0.8416666666666667,0.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8806921675774135,1.0,0.8715552360412173,0.8972533062054934,0.967741935483871,0.27419354838709675,1.0,0.5,0.8870967741935484,0.8666666666666667
