metric,mean
acc_localTree_globalTest,0.4999999999999999
acc_localTree_localTest,1.0
acc_superTree_globalTest,0.631578947368421
acc_superTree_localTest,0.5
client_id,1.5
cov_factual_global,0.9517617086146497
cov_factual_local,1.0
cov_interseccion,0.9517617086146497
cov_union,1.0
f1_localTree_globalTest,0.3436724565756824
f1_localTree_localTest,1.0
f1_superTree_globalTest,0.48896434634974545
f1_superTree_localTest,0.5
jaccard_cov,0.9517617086146497
prec_localTree_globalTest,0.26731301939058155
prec_localTree_localTest,1.0
prec_superTree_globalTest,0.3988919667590026
prec_superTree_localTest,0.5
ratio_has_factual,0.9843821249430005
rec_localTree_globalTest,0.4999999999999999
rec_localTree_localTest,1.0
rec_superTree_globalTest,0.631578947368421
rec_superTree_localTest,0.5
round,3.0
silhouette_global,-0.8476667806374416
silhouette_local,-1.0
