metric,mean
acc_localTree_globalTest,0.9033166858752719
acc_localTree_localTest,0.883211678832117
acc_superTree_globalTest,0.93859649122807
acc_superTree_localTest,0.9051094890510948
client_id,1.4963503649635037
cov_factual_global,0.463157894736842
cov_factual_local,0.5998538011695905
cov_interseccion,0.40131578947368407
cov_union,0.6616959064327486
f1_localTree_globalTest,0.9038388106962828
f1_localTree_localTest,0.8833341819457913
f1_superTree_globalTest,0.9376836024305946
f1_superTree_localTest,0.9034883693876211
jaccard_cov,0.6339061727328072
prec_localTree_globalTest,0.9054748291940671
prec_localTree_localTest,0.883854183124256
prec_superTree_globalTest,0.9408287303024144
prec_superTree_localTest,0.9072779081523351
ratio_has_factual,0.8354066645727705
rec_localTree_globalTest,0.9033166858752719
rec_localTree_localTest,0.883211678832117
rec_superTree_globalTest,0.93859649122807
rec_superTree_localTest,0.9051094890510948
round,3.0
silhouette_global,0.5039514325341266
silhouette_local,0.3301753868959074
