round,dataset,client_id,bbox_pred_class,silhouette,acc_lore,acc_merged,acc_super,acc_local_local,acc_local_super,acc_localZ_tree_TEST,acc_superZ_tree_TEST,prec_lore,prec_merged,prec_super,prec_local_local,prec_local_super,prec_localZ_tree_TEST,prec_superZ_tree_TEST,rec_lore,rec_merged,rec_super,rec_local_local,rec_local_super,rec_localZ_tree_TEST,rec_superZ_tree_TEST,f1_lore,f1_merged,f1_super,f1_local_local,f1_local_super,f1_localZ_tree_TEST,f1_superZ_tree_TEST,acc_lore_Z,acc_merged_Z,acc_super_Z,acc_local_local_Z,acc_local_super_Z,acc_localZ_Z,acc_superZ_Z,prec_lore_Z,prec_merged_Z,prec_super_Z,prec_local_local_Z,prec_local_super_Z,prec_localZ_Z,prec_superZ_Z,rec_lore_Z,rec_merged_Z,rec_super_Z,rec_local_local_Z,rec_local_super_Z,rec_localZ_Z,rec_superZ_Z,f1_lore_Z,f1_merged_Z,f1_super_Z,f1_local_local_Z,f1_local_super_Z,f1_localZ_Z,f1_superZ_Z,coverage_factual_merged,fidelity_factual_merged,hit_factual_merged,complexity_factual_merged,coverage_factual_lore,fidelity_factual_lore,hit_factual_lore,complexity_factual_lore,coverage_factual_super,fidelity_factual_super,hit_factual_super,complexity_factual_super,coverage_factual_local_local,fidelity_factual_local_local,hit_factual_local_local,complexity_factual_local_local,coverage_factual_local_super,fidelity_factual_local_super,hit_factual_local_super,complexity_factual_local_super,coverage_factual_localZ,fidelity_factual_localZ,hit_factual_localZ,complexity_factual_localZ,coverage_factual_superZ,fidelity_factual_superZ,hit_factual_superZ,complexity_factual_superZ,coverage_factual_merged_Z,fidelity_factual_merged_Z,coverage_factual_lore_Z,fidelity_factual_lore_Z,coverage_factual_super_Z,fidelity_factual_super_Z,coverage_factual_local_local_Z,fidelity_factual_local_local_Z,coverage_factual_local_super_Z,fidelity_factual_local_super_Z,coverage_factual_localZ_Z,fidelity_factual_localZ_Z,coverage_factual_superZ_Z,fidelity_factual_superZ_Z,depth_edges_merged,nodes_merged,leaves_merged,depth_edges_lore,nodes_lore,leaves_lore,depth_edges_super,nodes_super,leaves_super,depth_edges_local_local,nodes_local_local,leaves_local_local,depth_edges_local_super,nodes_local_super,leaves_local_super,depth_edges_localZ,nodes_localZ,leaves_localZ,depth_edges_superZ,nodes_superZ,leaves_superZ,cf_cov_merged_M_TEST,cf_comp_merged_M_TEST,cf_prec_merged_M_TEST,cf_cov_lore_M_TEST,cf_comp_lore_M_TEST,cf_prec_lore_M_TEST,cf_cov_super_M_TEST,cf_comp_super_M_TEST,cf_prec_super_M_TEST,cf_cov_local_local_M_TEST,cf_comp_local_local_M_TEST,cf_prec_local_local_M_TEST,cf_cov_local_super_M_TEST,cf_comp_local_super_M_TEST,cf_prec_local_super_M_TEST,cf_cov_localZ_M_TEST,cf_comp_localZ_M_TEST,cf_prec_localZ_M_TEST,cf_cov_merged_M_Z,cf_prec_merged_M_Z,cf_cov_lore_M_Z,cf_prec_lore_M_Z,cf_cov_super_M_Z,cf_prec_super_M_Z,cf_cov_local_local_M_Z,cf_prec_local_local_M_Z,cf_cov_local_super_M_Z,cf_prec_local_super_M_Z,cf_cov_localZ_M_Z,cf_prec_localZ_M_Z
3,pablopalacios23/breastcancer,3,B,0.8430813307968185,0.8275862068965517,0.8620689655172413,0.9310344827586207,0.8275862068965517,0.8275862068965517,0.6551724137931034,0.8620689655172413,0.7389162561576355,0.7431629013079666,0.9310344827586207,0.7389162561576355,0.7389162561576355,0.7121439280359819,0.7431629013079666,0.8275862068965517,0.8620689655172413,0.9310344827586207,0.8275862068965517,0.8275862068965517,0.6551724137931034,0.8620689655172413,0.7807417046193885,0.7982120051085568,0.9310344827586207,0.7807417046193885,0.7807417046193885,0.682471264367816,0.7982120051085568,1.0,0.4895833333333333,0.4895833333333333,0.5729166666666666,0.5729166666666666,0.5729166666666666,0.4895833333333333,1.0,0.23969184027777776,0.23969184027777776,0.7718986742424242,0.7718986742424242,0.7718986742424242,0.23969184027777776,1.0,0.4895833333333333,0.4895833333333333,0.5729166666666666,0.5729166666666666,0.5729166666666666,0.4895833333333333,1.0,0.3218240093240093,0.3218240093240093,0.4841699155295647,0.4841699155295647,0.4841699155295647,0.3218240093240093,0.4482758620689655,1.0,1,1,0.4482758620689655,1.0,1,1,0.5517241379310345,1.0,1,7,0.4482758620689655,1.0,1,1,0.4482758620689655,1.0,1,1,0.0,0.0,0,0,0.0,0.0,1,0,0.46875,1.0,0.46875,1.0,1.0,0.4895833333333333,0.46875,1.0,0.46875,1.0,0.0,0.0,0.0,0.0,12,217,109,2,5,3,10,213,107,3,7,4,3,7,4,1,3,2,0,1,1,0.0,6,0.0,0.034482758620689655,2,0.0,0.0,4,0.0,0.034482758620689655,3,0.0,0.034482758620689655,3,0.0,0.27586206896551724,1,0.0,0.0,0.0,0.1875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53125,0.1568627450980392
3,pablopalacios23/breastcancer,3,M,0.8802252928483999,0.896551724137931,0.896551724137931,0.9310344827586207,0.8620689655172413,0.7586206896551724,0.7241379310344828,0.13793103448275862,0.9076354679802956,0.9076354679802956,0.9310344827586207,0.7431629013079666,0.8649425287356322,0.8144499178981938,0.019024970273483946,0.896551724137931,0.896551724137931,0.9310344827586207,0.8620689655172413,0.7586206896551724,0.7241379310344828,0.13793103448275862,0.8684450227716332,0.8684450227716332,0.9310344827586207,0.7982120051085568,0.7916298261125847,0.7581209395302347,0.03343782654127482,0.9791666666666666,0.9791666666666666,0.4479166666666667,0.5625,0.46875,0.052083333333333336,0.4479166666666667,0.9791666666666666,0.9791666666666666,0.2006293402777778,0.7559210526315789,0.7569813829787234,0.05486960955710956,0.2006293402777778,0.9791666666666666,0.9791666666666666,0.4479166666666667,0.5625,0.46875,0.052083333333333336,0.4479166666666667,0.9791666666666666,0.9791666666666666,0.27712829736211037,0.4157708845208845,0.3213254810882548,0.053009133658889485,0.27712829736211037,0.034482758620689655,1.0,1,7,0.034482758620689655,1.0,1,1,0.10344827586206896,1.0,1,6,0.0,0.0,0,0,0.034482758620689655,1.0,1,1,0.0,0.0,0,0,0.0,0.0,1,0,0.4479166666666667,0.9767441860465116,0.4479166666666667,0.9767441860465116,0.9895833333333334,0.4421052631578947,0.0,0.0,0.4479166666666667,0.9767441860465116,0.0,0.0,0.0,0.0,11,215,108,1,3,2,10,213,107,3,7,4,3,7,4,2,5,3,0,1,1,0.9655172413793104,1,0.8928571428571429,0.9655172413793104,1,0.8928571428571429,0.0,3,0.0,0.9655172413793104,1,0.8928571428571429,0.0,2,0.0,0.034482758620689655,1,0.0,0.5520833333333334,0.9811320754716981,0.5520833333333334,0.9811320754716981,0.0,0.0,0.5520833333333334,0.9811320754716981,0.010416666666666666,1.0,0.4479166666666667,0.046511627906976744
3,pablopalacios23/breastcancer,3,B,0.18906002745529768,0.8275862068965517,0.896551724137931,0.9310344827586207,0.896551724137931,0.896551724137931,0.896551724137931,0.8620689655172413,0.808576480990274,0.9076354679802956,0.9310344827586207,0.9076354679802956,0.9076354679802956,0.8877099911582671,0.7431629013079666,0.8275862068965517,0.896551724137931,0.9310344827586207,0.896551724137931,0.896551724137931,0.896551724137931,0.8620689655172413,0.816961267265527,0.8684450227716332,0.9310344827586207,0.8684450227716332,0.8684450227716332,0.890176760359316,0.7982120051085568,1.0,0.4479166666666667,0.4479166666666667,0.46875,0.46875,0.4270833333333333,0.4479166666666667,1.0,0.2006293402777778,0.2006293402777778,0.7569813829787234,0.7569813829787234,0.378125,0.2006293402777778,1.0,0.4479166666666667,0.4479166666666667,0.46875,0.46875,0.4270833333333333,0.4479166666666667,1.0,0.27712829736211037,0.27712829736211037,0.3213254810882548,0.3213254810882548,0.3001173484558855,0.27712829736211037,0.9310344827586207,0.8888888888888888,1,2,0.9310344827586207,0.8888888888888888,1,2,0.5517241379310345,1.0,1,7,0.9310344827586207,0.8888888888888888,1,2,0.9310344827586207,0.8888888888888888,1,2,0.896551724137931,0.9230769230769231,1,1,0.0,0.0,1,0,0.4479166666666667,1.0,0.4479166666666667,1.0,0.4375,0.9761904761904762,0.4479166666666667,1.0,0.4479166666666667,1.0,0.9375,0.43333333333333335,0.0,0.0,12,429,215,2,5,3,10,213,107,3,9,5,3,9,5,1,3,2,0,1,1,0.0,5,0.0,0.034482758620689655,1,1.0,0.0,4,0.0,0.034482758620689655,2,1.0,0.034482758620689655,2,1.0,0.10344827586206896,1,0.6666666666666666,0.0,0.0,0.5416666666666666,1.0,0.0,0.0,0.020833333333333332,1.0,0.020833333333333332,1.0,0.0625,0.3333333333333333
3,pablopalacios23/breastcancer,3,B,-0.1289555158258754,0.9310344827586207,0.9655172413793104,0.9310344827586207,0.9655172413793104,0.9310344827586207,0.896551724137931,0.7931034482758621,0.9310344827586207,0.96684350132626,0.9310344827586207,0.96684350132626,0.9310344827586207,0.9089080459770116,0.7931034482758621,0.9310344827586207,0.9655172413793104,0.9310344827586207,0.9655172413793104,0.9310344827586207,0.896551724137931,0.7931034482758621,0.9310344827586207,0.9633922534531053,0.9310344827586207,0.9633922534531053,0.9310344827586207,0.9012432559230589,0.7931034482758621,0.9895833333333334,0.46875,0.4583333333333333,0.46875,0.46875,0.4479166666666667,0.4583333333333333,0.9898097826086957,0.2197265625,0.21710526315789472,0.2197265625,0.2197265625,0.21442819148936168,0.21710526315789472,0.9895833333333334,0.46875,0.4583333333333333,0.46875,0.46875,0.4479166666666667,0.4583333333333333,0.989589000108802,0.2992021276595745,0.29464285714285715,0.2992021276595745,0.2992021276595745,0.2900179856115108,0.29464285714285715,0.8275862068965517,0.9583333333333334,1,1,0.8275862068965517,0.9583333333333334,1,1,0.5517241379310345,1.0,1,7,0.8275862068965517,0.9583333333333334,1,1,0.7586206896551724,0.9545454545454546,1,2,0.8275862068965517,0.9583333333333334,1,1,0.8620689655172413,0.88,1,1,0.4791666666666667,0.9782608695652174,0.4791666666666667,0.9782608695652174,0.4583333333333333,0.9772727272727273,0.4791666666666667,0.9782608695652174,0.4583333333333333,0.9772727272727273,0.9791666666666666,0.4574468085106383,0.9895833333333334,0.4631578947368421,11,215,108,1,3,2,10,213,107,2,5,3,3,11,6,1,3,2,1,3,2,0.0,5,0.0,0.1724137931034483,1,0.6,0.0,4,0.0,0.10344827586206896,2,1.0,0.10344827586206896,2,1.0,0.1724137931034483,1,0.6,0.13793103448275862,1,0.25,0.0,0.0,0.5208333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.010416666666666666,0.0
3,pablopalacios23/breastcancer,3,B,0.21234096843741435,0.7241379310344828,0.8275862068965517,0.9310344827586207,0.8620689655172413,0.8620689655172413,0.896551724137931,0.8620689655172413,0.7241379310344828,0.7389162561576355,0.9310344827586207,0.7431629013079666,0.7431629013079666,0.9089080459770116,0.7431629013079666,0.7241379310344828,0.8275862068965517,0.9310344827586207,0.8620689655172413,0.8620689655172413,0.896551724137931,0.8620689655172413,0.7241379310344828,0.7807417046193885,0.9310344827586207,0.7982120051085568,0.7982120051085568,0.9012432559230589,0.7982120051085568,0.9375,0.53125,0.53125,0.5208333333333334,0.5208333333333334,0.5104166666666666,0.53125,0.940865175857577,0.2822265625,0.2822265625,0.27960526315789475,0.27960526315789475,0.2769281914893617,0.2822265625,0.9375,0.53125,0.53125,0.5208333333333334,0.5208333333333334,0.5104166666666666,0.53125,0.9375542770299609,0.3686224489795918,0.3686224489795918,0.36386986301369856,0.36386986301369856,0.359051724137931,0.3686224489795918,0.5517241379310345,0.9375,1,1,0.5517241379310345,0.9375,1,1,0.5517241379310345,1.0,1,7,0.5517241379310345,0.9375,1,1,0.5517241379310345,0.9375,1,1,0.8275862068965517,0.9583333333333334,1,1,0.0,0.0,1,0,0.4583333333333333,1.0,0.4583333333333333,1.0,0.8541666666666666,0.5487804878048781,0.4583333333333333,1.0,0.4583333333333333,1.0,0.96875,0.5161290322580645,0.0,0.0,12,217,109,2,5,3,10,213,107,4,9,5,4,9,5,2,5,3,0,1,1,0.0,6,0.0,0.41379310344827586,2,0.16666666666666666,0.0,4,0.0,0.10344827586206896,4,0.6666666666666666,0.10344827586206896,4,0.6666666666666666,0.1724137931034483,2,0.6,0.0,0.0,0.5416666666666666,0.8653846153846154,0.0,0.0,0.020833333333333332,0.0,0.020833333333333332,0.0,0.020833333333333332,0.0
3,pablopalacios23/breastcancer,3,B,0.7304091752527194,0.7241379310344828,0.9655172413793104,0.9310344827586207,0.9310344827586207,0.9310344827586207,0.896551724137931,0.8620689655172413,0.858076225045372,0.96684350132626,0.9310344827586207,0.9361430395913155,0.9310344827586207,0.8877099911582671,0.8935532233883059,0.7241379310344828,0.9655172413793104,0.9310344827586207,0.9310344827586207,0.9310344827586207,0.896551724137931,0.8620689655172413,0.7644424540976267,0.9633922534531053,0.9310344827586207,0.9208664898320071,0.9310344827586207,0.890176760359316,0.8729885057471263,1.0,0.9791666666666666,0.96875,0.4791666666666667,0.96875,0.4583333333333333,0.96875,1.0,0.9800724637681159,0.9690087145969498,0.7562056737588652,0.9690087145969498,0.4800724637681159,0.9690087145969498,1.0,0.9791666666666666,0.96875,0.4791666666666667,0.96875,0.4583333333333333,0.96875,1.0,0.979193899782135,0.9687738627686265,0.3323939881910896,0.9687738627686265,0.32177871148459386,0.9687738627686265,0.6206896551724138,1.0,1,1,0.6206896551724138,1.0,1,1,0.1724137931034483,1.0,1,7,0.6206896551724138,1.0,1,1,0.5862068965517241,1.0,1,2,0.896551724137931,0.9230769230769231,1,2,0.6551724137931034,1.0,1,2,0.4583333333333333,1.0,0.4583333333333333,1.0,0.4583333333333333,0.9545454545454546,0.4583333333333333,1.0,0.4375,1.0,0.9583333333333334,0.45652173913043476,0.4583333333333333,0.9545454545454546,11,215,108,1,3,2,10,213,107,3,7,4,5,19,10,2,5,3,2,7,4,0.0,5,0.0,0.3793103448275862,1,0.36363636363636365,0.0,4,0.0,0.034482758620689655,2,1.0,0.034482758620689655,2,1.0,0.06896551724137931,1,0.5,0.10344827586206896,2,0.0,0.0,0.0,0.5416666666666666,1.0,0.0,0.0,0.010416666666666666,1.0,0.010416666666666666,1.0,0.03125,0.3333333333333333,0.010416666666666666,0.0
3,pablopalacios23/breastcancer,3,B,0.3612177552015912,0.41379310344827586,0.9310344827586207,0.9310344827586207,0.5862068965517241,0.6206896551724138,0.41379310344827586,0.9655172413793104,0.8883415435139573,0.9310344827586207,0.9310344827586207,0.8341543513957307,0.8988505747126436,0.7976406533575318,0.96684350132626,0.41379310344827586,0.9310344827586207,0.9310344827586207,0.5862068965517241,0.6206896551724138,0.41379310344827586,0.9655172413793104,0.46211076280041796,0.9310344827586207,0.9310344827586207,0.6494252873563218,0.676997533621853,0.4793317626900835,0.9633922534531053,0.9791666666666666,0.4895833333333333,0.4791666666666667,0.4791666666666667,0.5,0.0625,0.4791666666666667,0.9799107142857143,0.764423076923077,0.6680555555555555,0.7622282608695651,0.6960227272727272,0.06796328671328672,0.6680555555555555,0.9791666666666666,0.4895833333333333,0.4791666666666667,0.4791666666666667,0.5,0.0625,0.4791666666666667,0.9791019955654102,0.37165477252453166,0.36553030303030304,0.35183993823983534,0.40297766749379654,0.06453538862353451,0.36553030303030304,0.41379310344827586,1.0,1,2,0.41379310344827586,1.0,1,2,0.5517241379310345,1.0,1,7,0.41379310344827586,1.0,1,2,0.1724137931034483,1.0,1,7,0.0,0.0,0,0,0.6551724137931034,0.9473684210526315,1,3,0.4166666666666667,1.0,0.4166666666666667,1.0,0.4375,0.9523809523809523,0.4166666666666667,1.0,0.40625,1.0,0.0,0.0,0.84375,0.49382716049382713,12,429,215,2,5,3,10,213,107,4,13,7,7,57,29,2,5,3,3,9,5,0.0,5,0.0,0.5862068965517241,1,0.23529411764705882,0.0,4,0.0,0.3793103448275862,3,0.2727272727272727,0.3793103448275862,3,0.2727272727272727,0.6206896551724138,2,0.16666666666666666,0.0,2,0.0,0.0,0.0,0.5625,0.9814814814814815,0.0,0.0,0.03125,1.0,0.03125,1.0,0.4583333333333333,0.09090909090909091,0.010416666666666666,1.0
3,pablopalacios23/breastcancer,3,B,0.23517523494184372,0.9655172413793104,0.9655172413793104,0.9310344827586207,0.8620689655172413,0.9310344827586207,0.6896551724137931,0.896551724137931,0.96684350132626,0.96684350132626,0.9310344827586207,0.7431629013079666,0.9361430395913155,0.7183908045977012,0.8877099911582671,0.9655172413793104,0.9655172413793104,0.9310344827586207,0.8620689655172413,0.9310344827586207,0.6896551724137931,0.896551724137931,0.9633922534531053,0.9633922534531053,0.9310344827586207,0.7982120051085568,0.9208664898320071,0.7037297677691766,0.890176760359316,0.9791666666666666,0.59375,0.59375,0.5104166666666666,0.59375,0.5,0.59375,0.9800170068027211,0.7737926136363636,0.7737926136363636,0.2605251736111111,0.7737926136363636,0.2578947368421053,0.7737926136363636,0.9791666666666666,0.59375,0.59375,0.5104166666666666,0.59375,0.5,0.59375,0.9791666666666666,0.5075398142003982,0.5075398142003982,0.34497126436781606,0.5075398142003982,0.34027777777777773,0.5075398142003982,0.896551724137931,0.9615384615384616,1,1,0.896551724137931,0.9615384615384616,1,1,0.5517241379310345,1.0,1,7,0.0,0.0,1,0,0.7241379310344828,0.9523809523809523,1,1,0.8275862068965517,0.8333333333333334,1,1,0.896551724137931,0.9615384615384616,1,1,0.46875,1.0,0.46875,1.0,0.8958333333333334,0.5581395348837209,0.0,0.0,0.46875,1.0,1.0,0.5104166666666666,0.9166666666666666,0.5568181818181818,12,217,109,2,5,3,10,213,107,0,1,1,4,11,6,1,3,2,1,3,2,0.10344827586206896,5,1.0,0.10344827586206896,2,1.0,0.0,4,0.0,0.0,2,0.0,0.1724137931034483,1,0.0,0.10344827586206896,1,1.0,0.08333333333333333,1.0,0.5104166666666666,0.9591836734693877,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,1.0
3,pablopalacios23/breastcancer,3,B,0.8902606369586389,0.7931034482758621,0.8620689655172413,0.9310344827586207,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.7931034482758621,0.7343550446998723,0.7431629013079666,0.9310344827586207,0.7431629013079666,0.7431629013079666,0.8352490421455938,0.7343550446998723,0.7931034482758621,0.8620689655172413,0.9310344827586207,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.7931034482758621,0.7625994694960212,0.7982120051085568,0.9310344827586207,0.7982120051085568,0.7982120051085568,0.8417329796640141,0.7625994694960212,0.96875,0.96875,0.5208333333333334,0.6041666666666666,0.96875,0.6041666666666666,0.5208333333333334,0.9706250000000001,0.968967013888889,0.6558150183150183,0.7770593869731801,0.968967013888889,0.7770593869731801,0.6558150183150183,0.96875,0.96875,0.5208333333333334,0.6041666666666666,0.96875,0.6041666666666666,0.5208333333333334,0.9687398263700487,0.9687533912099836,0.4020061728395061,0.5251663165266106,0.9687533912099836,0.5251663165266106,0.4020061728395061,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.10344827586206896,1.0,1,6,0.0,0.0,0,0,0.9310344827586207,0.8888888888888888,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5729166666666666,0.8,0.0,0.0,0.90625,0.5632183908045977,0.0,0.0,15,543,272,5,13,7,10,213,107,6,19,10,7,41,21,1,3,2,1,3,2,0.0,5,0.0,0.0,2,0.0,0.0,4,0.0,0.0,3,0.0,0.0,3,0.0,0.06896551724137931,1,0.5,0.06896551724137931,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,1.0,0.9479166666666666,0.5054945054945055
3,pablopalacios23/breastcancer,3,B,0.8448047409222872,0.896551724137931,0.896551724137931,0.9310344827586207,0.8620689655172413,0.7586206896551724,0.41379310344827586,0.8275862068965517,0.9076354679802956,0.9076354679802956,0.9310344827586207,0.7431629013079666,0.781896551724138,0.646551724137931,0.9233716475095786,0.896551724137931,0.896551724137931,0.9310344827586207,0.8620689655172413,0.7586206896551724,0.41379310344827586,0.8275862068965517,0.8684450227716332,0.8684450227716332,0.9310344827586207,0.7982120051085568,0.769567597153804,0.5046257359125315,0.851164161508989,0.9895833333333334,0.5833333333333334,0.5729166666666666,0.5625,0.5833333333333334,0.5520833333333334,0.5729166666666666,0.9898049645390071,0.7771317829457365,0.7271613190730838,0.7713068181818182,0.7771317829457365,0.7108077905491698,0.7271613190730838,0.9895833333333334,0.5833333333333334,0.5729166666666666,0.5625,0.5833333333333334,0.5520833333333334,0.5729166666666666,0.9895867274899534,0.5075757575757576,0.49996350060484707,0.4726582604220278,0.5075757575757576,0.46549105815385916,0.49996350060484707,0.896551724137931,0.9615384615384616,1,1,0.896551724137931,0.9615384615384616,1,1,0.5517241379310345,1.0,1,7,0.896551724137931,0.9615384615384616,1,1,0.5517241379310345,0.9375,1,2,0.6551724137931034,0.7894736842105263,1,1,0.6551724137931034,0.9473684210526315,1,2,0.4583333333333333,0.9772727272727273,0.4583333333333333,0.9772727272727273,0.4583333333333333,0.9772727272727273,0.4583333333333333,0.9772727272727273,0.4583333333333333,0.9772727272727273,0.9895833333333334,0.47368421052631576,0.8854166666666666,0.5294117647058824,12,107,54,3,7,4,10,213,107,4,9,5,6,31,16,1,3,2,2,5,3,0.0,6,0.0,0.034482758620689655,3,1.0,0.0,4,0.0,0.0,4,0.0,0.0,3,0.0,0.3448275862068966,1,0.0,0.10344827586206896,1,0.3333333333333333,0.0,0.0,0.5104166666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.10416666666666667,0.9
3,pablopalacios23/breastcancer,3,B,0.7384254395305246,0.9310344827586207,0.9310344827586207,0.9310344827586207,0.9310344827586207,0.9310344827586207,0.8620689655172413,0.8620689655172413,0.9361430395913155,0.9361430395913155,0.9310344827586207,0.9361430395913155,0.9361430395913155,0.7431629013079666,0.9310344827586207,0.9310344827586207,0.9310344827586207,0.9310344827586207,0.9310344827586207,0.9310344827586207,0.8620689655172413,0.8620689655172413,0.9208664898320071,0.9208664898320071,0.9310344827586207,0.9208664898320071,0.9208664898320071,0.7982120051085568,0.8790604697651174,0.9791666666666666,0.5729166666666666,0.5625,0.9791666666666666,0.5729166666666666,0.4895833333333333,0.5625,0.9791666666666666,0.7718986742424242,0.7125638569604087,0.9791666666666666,0.7718986742424242,0.23969184027777776,0.7125638569604087,0.9791666666666666,0.5729166666666666,0.5625,0.9791666666666666,0.5729166666666666,0.4895833333333333,0.5625,0.9791666666666666,0.4841699155295647,0.4769364384971693,0.9791666666666666,0.4841699155295647,0.3218240093240093,0.4769364384971693,0.3103448275862069,0.8888888888888888,1,3,0.3103448275862069,0.8888888888888888,1,3,0.10344827586206896,0.6666666666666666,1,7,0.3103448275862069,0.8888888888888888,1,3,0.3103448275862069,0.8888888888888888,1,3,0.0,0.0,1,0,0.7241379310344828,0.9523809523809523,1,1,0.8854166666666666,0.5176470588235295,0.8854166666666666,0.5176470588235295,0.875,0.5238095238095238,0.8854166666666666,0.5176470588235295,0.8854166666666666,0.5176470588235295,0.0,0.0,0.90625,0.5287356321839081,13,305,153,3,9,5,10,213,107,3,9,5,4,11,6,0,1,1,1,3,2,0.10344827586206896,5,0.6666666666666666,0.10344827586206896,3,0.6666666666666666,0.0,4,0.0,0.10344827586206896,3,0.6666666666666666,0.10344827586206896,3,0.6666666666666666,0.27586206896551724,1,0.375,0.09375,0.8888888888888888,0.09375,0.8888888888888888,0.0,0.0,0.09375,0.8888888888888888,0.09375,0.8888888888888888,0.09375,0.8888888888888888
3,pablopalacios23/breastcancer,3,M,0.6093590769925471,0.1724137931034483,0.896551724137931,0.9310344827586207,0.7586206896551724,0.7586206896551724,0.7931034482758621,0.8275862068965517,0.5287356321839081,0.8877099911582671,0.9310344827586207,0.781896551724138,0.8649425287356322,0.8330834582708645,0.9233716475095786,0.1724137931034483,0.896551724137931,0.9310344827586207,0.7586206896551724,0.7586206896551724,0.7931034482758621,0.8275862068965517,0.1921182266009852,0.890176760359316,0.9310344827586207,0.769567597153804,0.7916298261125847,0.8094827586206897,0.851164161508989,0.9791666666666666,0.96875,0.59375,0.96875,0.6041666666666666,0.59375,0.59375,0.9791666666666666,0.968980677377334,0.7192688378033205,0.968980677377334,0.7280038759689922,0.6861631016042781,0.7192688378033205,0.9791666666666666,0.96875,0.59375,0.96875,0.6041666666666666,0.59375,0.59375,0.9791666666666666,0.9687601824698598,0.5119608493696085,0.9687601824698598,0.5293242296918768,0.5216861598440546,0.5119608493696085,0.034482758620689655,1.0,1,7,0.7931034482758621,0.08695652173913043,1,1,0.10344827586206896,1.0,1,6,0.1724137931034483,0.4,1,3,0.1724137931034483,0.4,1,3,0.20689655172413793,0.5,1,2,0.3103448275862069,0.3333333333333333,1,1,0.46875,1.0,0.4791666666666667,1.0,0.90625,0.5632183908045977,0.46875,1.0,0.46875,1.0,0.8854166666666666,0.5647058823529412,0.90625,0.5632183908045977,14,857,429,4,9,5,10,213,107,6,25,13,7,47,24,2,5,3,1,3,2,0.0,4,0.0,0.1724137931034483,4,0.8,0.0,3,0.0,0.034482758620689655,2,1.0,0.034482758620689655,3,1.0,0.06896551724137931,1,0.5,0.6896551724137931,1,0.95,0.0,0.0,0.4791666666666667,0.9782608695652174,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.10416666666666667,0.9,0.09375,0.8888888888888888
3,pablopalacios23/breastcancer,3,B,0.9120218897810063,0.5517241379310345,0.9310344827586207,0.9310344827586207,0.7931034482758621,0.896551724137931,0.6206896551724138,0.9655172413793104,0.8280788177339902,0.9310344827586207,0.9310344827586207,0.7343550446998723,0.9089080459770116,0.7053291536050158,0.96684350132626,0.5517241379310345,0.9310344827586207,0.9310344827586207,0.7931034482758621,0.896551724137931,0.6206896551724138,0.9655172413793104,0.6182698124621899,0.9310344827586207,0.9310344827586207,0.7625994694960212,0.9012432559230589,0.6603081438004402,0.9633922534531053,0.9895833333333334,0.9791666666666666,0.9479166666666666,0.46875,0.9791666666666666,0.46875,0.9479166666666666,0.9897798742138365,0.9800724637681159,0.9480217931841451,0.7539473684210526,0.9800724637681159,0.7539473684210526,0.9480217931841451,0.9895833333333334,0.9791666666666666,0.9479166666666666,0.46875,0.9791666666666666,0.46875,0.9479166666666666,0.9895730706075533,0.979193899782135,0.9478653530377668,0.31060811727976106,0.979193899782135,0.31060811727976106,0.9478653530377668,0.5172413793103449,1.0,1,3,0.5172413793103449,1.0,1,3,0.1724137931034483,1.0,1,7,0.5172413793103449,1.0,1,3,0.3103448275862069,1.0,1,4,0.7586206896551724,0.8181818181818182,1,1,0.7586206896551724,1.0,1,1,0.4479166666666667,1.0,0.4479166666666667,1.0,0.4166666666666667,1.0,0.4479166666666667,1.0,0.4479166666666667,1.0,0.9895833333333334,0.4631578947368421,0.4270833333333333,1.0,12,511,256,3,7,4,10,213,107,4,13,7,6,31,16,1,3,2,2,5,3,0.06896551724137931,4,1.0,0.10344827586206896,1,1.0,0.0,4,0.0,0.0,2,0.0,0.0,2,0.0,0.2413793103448276,1,0.0,0.10344827586206896,2,1.0,0.4895833333333333,1.0,0.5104166666666666,1.0,0.0,0.0,0.010416666666666666,1.0,0.010416666666666666,1.0,0.010416666666666666,1.0,0.5520833333333334,0.9433962264150944
