metric,mean,count
round,3.0,31.0
client_id,1.0,31.0
silhouette_global,0.17445994055001598,31.0
silhouette_local,0.23319812830157277,31.0
acc_superTree_localTest,0.7419354838709677,31.0
prec_superTree_localTest,0.7766479663394109,31.0
rec_superTree_localTest,0.7419354838709677,31.0
f1_superTree_localTest,0.7260997067448681,31.0
acc_superTree_globalTest,0.7467532467532468,31.0
prec_superTree_globalTest,0.749126735333632,31.0
rec_superTree_globalTest,0.7467532467532468,31.0
f1_superTree_globalTest,0.7226829395504095,31.0
acc_localTree_localTest,0.6451612903225805,31.0
prec_localTree_localTest,0.6435070306038044,31.0
rec_localTree_localTest,0.6451612903225805,31.0
f1_localTree_localTest,0.6436593275302949,31.0
acc_localTree_globalTest,0.7142857142857145,31.0
prec_localTree_globalTest,0.705135773317591,31.0
rec_localTree_globalTest,0.7142857142857145,31.0
f1_localTree_globalTest,0.7065111758989312,31.0
jaccard_cov_globalZ,0.5917198778403303,30.0
covL_globalZ,0.6577777777777778,30.0
covG_globalZ,0.39499999999999996,30.0
covInter_globalZ,0.36277777777777775,30.0
covUnion_globalZ,0.69,30.0
jaccard_cov_localZ,0.5787932602397193,30.0
covL_localZ,0.43249999999999994,30.0
covG_localZ,0.6233333333333333,30.0
covInter_localZ,0.37222222222222234,30.0
covUnion_localZ,0.6836111111111111,30.0
ratio_has_factual_globalZ,0.967741935483871,30.0
ratio_has_factual_localZ,0.967741935483871,30.0
