metric,mean
acc_localTree_globalTest,0.7222222222222223
acc_localTree_localTest,0.9147727272727272
acc_superTree_globalTest,0.8684210526315789
acc_superTree_localTest,0.8440931049626701
client_id,3.5
cmca_local_global,0.09044171587045981
f1_localTree_globalTest,0.6664789789817249
f1_localTree_localTest,0.9172507931128621
f1_superTree_globalTest,0.8618226286987767
f1_superTree_localTest,0.8435754604872252
fcc_global,0.5370617405943493
fcc_local,0.3638068080157453
prec_localTree_globalTest,0.6915177803708416
prec_localTree_localTest,0.9230699855699855
prec_superTree_globalTest,0.8832710579694671
prec_superTree_localTest,0.9217287289369668
rec_localTree_globalTest,0.7222222222222223
rec_localTree_localTest,0.9147727272727272
rec_superTree_globalTest,0.8684210526315789
rec_superTree_localTest,0.8440931049626701
round,3.0
silhouette_global,0.28991225076544413
silhouette_local,-0.24532364783941718
