round,dataset,client_id,bbox_pred_class_global,bbox_pred_class_local,silhouette_global,silhouette_local,acc_superTree_localTest,prec_superTree_localTest,rec_superTree_localTest,f1_superTree_localTest,acc_superTree_globalTest,prec_superTree_globalTest,rec_superTree_globalTest,f1_superTree_globalTest,acc_localTree_localTest,prec_localTree_localTest,rec_localTree_localTest,f1_localTree_localTest,acc_localTree_globalTest,prec_localTree_globalTest,rec_localTree_globalTest,f1_localTree_globalTest,acc_gb_localTest,fidelity_localtree_gb_localTest,acc_gb_globalTest,fidelity_localtree_gb_globalTest,fidelity_supertree_gb_globalTest,jaccard_cov_globalZ,covL_globalZ,covG_globalZ,covInter_globalZ,covUnion_globalZ,jaccard_cov_localZ,covL_localZ,covG_localZ,covInter_localZ,covUnion_localZ
3,pablopalacios23/Diabetes,6,Yes,No,0.5452717929202341,0.5376734862088546,0.7419354838709677,0.7638709677419355,0.7419354838709677,0.7165200391006843,0.7467532467532467,0.7491267353336318,0.7467532467532467,0.7226829395504095,0.7419354838709677,0.7433380084151472,0.7419354838709677,0.7284178187403995,0.7337662337662337,0.7251114954546856,0.7337662337662337,0.7236747438378277,0.7741935483870968,0.967741935483871,0.7402597402597403,0.9155844155844156,0.7987012987012987,0.4576271186440678,0.9666666666666667,0.4666666666666667,0.45,0.9833333333333333,0.6363636363636364,0.5333333333333333,0.5166666666666667,0.4083333333333333,0.6416666666666667
3,pablopalacios23/Diabetes,6,Yes,No,-0.06682562389092517,0.6959313731662349,0.7419354838709677,0.7638709677419355,0.7419354838709677,0.7165200391006843,0.7467532467532467,0.7491267353336318,0.7467532467532467,0.7226829395504095,0.7419354838709677,0.7433380084151472,0.7419354838709677,0.7284178187403995,0.7337662337662337,0.7251114954546856,0.7337662337662337,0.7236747438378277,0.7741935483870968,0.967741935483871,0.7402597402597403,0.9155844155844156,0.7987012987012987,0.43333333333333335,0.9333333333333333,0.5,0.43333333333333335,1.0,0.45,0.49166666666666664,0.9583333333333334,0.45,1.0
3,pablopalacios23/Diabetes,6,Yes,No,0.4062192890261653,0.6065449947750909,0.7419354838709677,0.7638709677419355,0.7419354838709677,0.7165200391006843,0.7467532467532467,0.7491267353336318,0.7467532467532467,0.7226829395504095,0.7419354838709677,0.7433380084151472,0.7419354838709677,0.7284178187403995,0.7337662337662337,0.7251114954546856,0.7337662337662337,0.7236747438378277,0.7741935483870968,0.967741935483871,0.7402597402597403,0.9155844155844156,0.7987012987012987,0.4,0.6833333333333333,0.48333333333333334,0.3333333333333333,0.8333333333333334,0.36134453781512604,0.375,0.975,0.35833333333333334,0.9916666666666667
3,pablopalacios23/Diabetes,6,Yes,No,0.224996480254007,0.32632993074654537,0.7419354838709677,0.7638709677419355,0.7419354838709677,0.7165200391006843,0.7467532467532467,0.7491267353336318,0.7467532467532467,0.7226829395504095,0.7419354838709677,0.7433380084151472,0.7419354838709677,0.7284178187403995,0.7337662337662337,0.7251114954546856,0.7337662337662337,0.7236747438378277,0.7741935483870968,0.967741935483871,0.7402597402597403,0.9155844155844156,0.7987012987012987,0.46153846153846156,0.9083333333333333,0.5166666666666667,0.45,0.975,0.6219512195121951,0.475,0.6333333333333333,0.425,0.6833333333333333
3,pablopalacios23/Diabetes,6,Yes,No,-0.43894184593192004,0.4632908584683804,0.7419354838709677,0.7638709677419355,0.7419354838709677,0.7165200391006843,0.7467532467532467,0.7491267353336318,0.7467532467532467,0.7226829395504095,0.7419354838709677,0.7433380084151472,0.7419354838709677,0.7284178187403995,0.7337662337662337,0.7251114954546856,0.7337662337662337,0.7236747438378277,0.7741935483870968,0.967741935483871,0.7402597402597403,0.9155844155844156,0.7987012987012987,0.51,0.7666666666666667,0.49166666666666664,0.425,0.8333333333333334,0.3644067796610169,0.4083333333333333,0.9333333333333333,0.35833333333333334,0.9833333333333333
3,pablopalacios23/Diabetes,6,Yes,Yes,0.47858679243761293,0.030261555478889972,0.7419354838709677,0.7638709677419355,0.7419354838709677,0.7165200391006843,0.7467532467532467,0.7491267353336318,0.7467532467532467,0.7226829395504095,0.7419354838709677,0.7433380084151472,0.7419354838709677,0.7284178187403995,0.7337662337662337,0.7251114954546856,0.7337662337662337,0.7236747438378277,0.7741935483870968,0.967741935483871,0.7402597402597403,0.9155844155844156,0.7987012987012987,0.5543478260869565,0.7083333333333334,0.48333333333333334,0.425,0.7666666666666667,0.4270833333333333,0.35833333333333334,0.7833333333333333,0.3416666666666667,0.8
3,pablopalacios23/Diabetes,6,Yes,No,0.39197858546207265,0.6677442307037149,0.7419354838709677,0.7638709677419355,0.7419354838709677,0.7165200391006843,0.7467532467532467,0.7491267353336318,0.7467532467532467,0.7226829395504095,0.7419354838709677,0.7433380084151472,0.7419354838709677,0.7284178187403995,0.7337662337662337,0.7251114954546856,0.7337662337662337,0.7236747438378277,0.7741935483870968,0.967741935483871,0.7402597402597403,0.9155844155844156,0.7987012987012987,0.4528301886792453,0.7833333333333333,0.5,0.4,0.8833333333333333,0.3793103448275862,0.39166666666666666,0.9416666666666667,0.36666666666666664,0.9666666666666667
3,pablopalacios23/Diabetes,6,Yes,Yes,0.18427555625665537,0.44448071514695936,0.7419354838709677,0.7638709677419355,0.7419354838709677,0.7165200391006843,0.7467532467532467,0.7491267353336318,0.7467532467532467,0.7226829395504095,0.7419354838709677,0.7433380084151472,0.7419354838709677,0.7284178187403995,0.7337662337662337,0.7251114954546856,0.7337662337662337,0.7236747438378277,0.7741935483870968,0.967741935483871,0.7402597402597403,0.9155844155844156,0.7987012987012987,0.7076923076923077,0.39166666666666666,0.5333333333333333,0.38333333333333336,0.5416666666666666,0.43636363636363634,0.4166666666666667,0.9,0.4,0.9166666666666666
3,pablopalacios23/Diabetes,6,Yes,No,0.3391264781866677,0.8106282344695329,0.7419354838709677,0.7638709677419355,0.7419354838709677,0.7165200391006843,0.7467532467532467,0.7491267353336318,0.7467532467532467,0.7226829395504095,0.7419354838709677,0.7433380084151472,0.7419354838709677,0.7284178187403995,0.7337662337662337,0.7251114954546856,0.7337662337662337,0.7236747438378277,0.7741935483870968,0.967741935483871,0.7402597402597403,0.9155844155844156,0.7987012987012987,0.4766355140186916,0.8166666666666667,0.5,0.425,0.8916666666666667,0.4205607476635514,0.425,0.8416666666666667,0.375,0.8916666666666667
3,pablopalacios23/Diabetes,6,Yes,Yes,0.4701041566010029,0.6316219474632069,0.7419354838709677,0.7638709677419355,0.7419354838709677,0.7165200391006843,0.7467532467532467,0.7491267353336318,0.7467532467532467,0.7226829395504095,0.7419354838709677,0.7433380084151472,0.7419354838709677,0.7284178187403995,0.7337662337662337,0.7251114954546856,0.7337662337662337,0.7236747438378277,0.7741935483870968,0.967741935483871,0.7402597402597403,0.9155844155844156,0.7987012987012987,0.75,0.4083333333333333,0.4666666666666667,0.375,0.5,0.51,0.44166666666666665,0.8166666666666667,0.425,0.8333333333333334
