round,dataset,client_id,bbox_pred_class_global,bbox_pred_class_local,silhouette_global,silhouette_local,acc_superTree_localTest,prec_superTree_localTest,rec_superTree_localTest,f1_superTree_localTest,acc_superTree_globalTest,prec_superTree_globalTest,rec_superTree_globalTest,f1_superTree_globalTest,acc_localTree_localTest,prec_localTree_localTest,rec_localTree_localTest,f1_localTree_localTest,acc_localTree_globalTest,prec_localTree_globalTest,rec_localTree_globalTest,f1_localTree_globalTest,jaccard_cov,cov_factual_local,cov_factual_global,cov_interseccion,cov_union
3,pablopalacios23/breastcancer,3,B,B,0.5358163695719433,0.620682057402365,0.9473684210526315,0.9519450800915331,0.9473684210526315,0.9469198564593302,0.956140350877193,0.9568690958164642,0.956140350877193,0.9557756825927252,0.9473684210526315,0.9529085872576177,0.9473684210526315,0.9475146198830409,0.9298245614035088,0.9367025518341308,0.9298245614035088,0.9306381896770912,0.78,0.3333333333333333,0.4083333333333333,0.325,0.4166666666666667
3,pablopalacios23/breastcancer,3,B,B,0.5505517311237621,0.7812184384245598,0.9473684210526315,0.9519450800915331,0.9473684210526315,0.9469198564593302,0.956140350877193,0.9568690958164642,0.956140350877193,0.9557756825927252,0.9473684210526315,0.9529085872576177,0.9473684210526315,0.9475146198830409,0.9298245614035088,0.9367025518341308,0.9298245614035088,0.9306381896770912,0.7758620689655172,0.4,0.4583333333333333,0.375,0.48333333333333334
3,pablopalacios23/breastcancer,3,M,M,-0.3275423205757945,-0.7097872996480457,0.9473684210526315,0.9519450800915331,0.9473684210526315,0.9469198564593302,0.956140350877193,0.9568690958164642,0.956140350877193,0.9557756825927252,0.9473684210526315,0.9529085872576177,0.9473684210526315,0.9475146198830409,0.9298245614035088,0.9367025518341308,0.9298245614035088,0.9306381896770912,0.7714285714285715,0.575,0.4583333333333333,0.45,0.5833333333333334
3,pablopalacios23/breastcancer,3,M,M,0.372123362881687,0.6433916907738788,0.9473684210526315,0.9519450800915331,0.9473684210526315,0.9469198564593302,0.956140350877193,0.9568690958164642,0.956140350877193,0.9557756825927252,0.9473684210526315,0.9529085872576177,0.9473684210526315,0.9475146198830409,0.9298245614035088,0.9367025518341308,0.9298245614035088,0.9306381896770912,nan,nan,nan,nan,nan
3,pablopalacios23/breastcancer,3,B,B,0.4753350082076312,0.6460522777466144,0.9473684210526315,0.9519450800915331,0.9473684210526315,0.9469198564593302,0.956140350877193,0.9568690958164642,0.956140350877193,0.9557756825927252,0.9473684210526315,0.9529085872576177,0.9473684210526315,0.9475146198830409,0.9298245614035088,0.9367025518341308,0.9298245614035088,0.9306381896770912,0.8301886792452831,0.38333333333333336,0.425,0.36666666666666664,0.44166666666666665
3,pablopalacios23/breastcancer,3,B,B,0.15278862198142515,0.7161999810972206,0.9473684210526315,0.9519450800915331,0.9473684210526315,0.9469198564593302,0.956140350877193,0.9568690958164642,0.956140350877193,0.9557756825927252,0.9473684210526315,0.9529085872576177,0.9473684210526315,0.9475146198830409,0.9298245614035088,0.9367025518341308,0.9298245614035088,0.9306381896770912,0.6176470588235294,0.35833333333333334,0.5583333333333333,0.35,0.5666666666666667
3,pablopalacios23/breastcancer,3,B,B,0.07918006355653048,0.5394380491327975,0.9473684210526315,0.9519450800915331,0.9473684210526315,0.9469198564593302,0.956140350877193,0.9568690958164642,0.956140350877193,0.9557756825927252,0.9473684210526315,0.9529085872576177,0.9473684210526315,0.9475146198830409,0.9298245614035088,0.9367025518341308,0.9298245614035088,0.9306381896770912,0.7678571428571429,0.39166666666666666,0.43333333333333335,0.35833333333333334,0.4666666666666667
3,pablopalacios23/breastcancer,3,M,M,-0.2502291296629446,-0.5458973947052497,0.9473684210526315,0.9519450800915331,0.9473684210526315,0.9469198564593302,0.956140350877193,0.9568690958164642,0.956140350877193,0.9557756825927252,0.9473684210526315,0.9529085872576177,0.9473684210526315,0.9475146198830409,0.9298245614035088,0.9367025518341308,0.9298245614035088,0.9306381896770912,0.6338028169014085,0.5916666666666667,0.375,0.375,0.5916666666666667
3,pablopalacios23/breastcancer,3,B,B,0.6887939149008473,0.9693545642845477,0.9473684210526315,0.9519450800915331,0.9473684210526315,0.9469198564593302,0.956140350877193,0.9568690958164642,0.956140350877193,0.9557756825927252,0.9473684210526315,0.9529085872576177,0.9473684210526315,0.9475146198830409,0.9298245614035088,0.9367025518341308,0.9298245614035088,0.9306381896770912,nan,nan,nan,nan,nan
3,pablopalacios23/breastcancer,3,B,B,0.5787771699403634,0.7758732755611004,0.9473684210526315,0.9519450800915331,0.9473684210526315,0.9469198564593302,0.956140350877193,0.9568690958164642,0.956140350877193,0.9557756825927252,0.9473684210526315,0.9529085872576177,0.9473684210526315,0.9475146198830409,0.9298245614035088,0.9367025518341308,0.9298245614035088,0.9306381896770912,0.7758620689655172,0.43333333333333335,0.425,0.375,0.48333333333333334
3,pablopalacios23/breastcancer,3,B,M,0.7536566383689981,0.544832093535421,0.9473684210526315,0.9519450800915331,0.9473684210526315,0.9469198564593302,0.956140350877193,0.9568690958164642,0.956140350877193,0.9557756825927252,0.9473684210526315,0.9529085872576177,0.9473684210526315,0.9475146198830409,0.9298245614035088,0.9367025518341308,0.9298245614035088,0.9306381896770912,0.3389830508474576,0.975,0.3416666666666667,0.3333333333333333,0.9833333333333333
3,pablopalacios23/breastcancer,3,B,B,0.6535389622686383,0.8374850959715981,0.9473684210526315,0.9519450800915331,0.9473684210526315,0.9469198564593302,0.956140350877193,0.9568690958164642,0.956140350877193,0.9557756825927252,0.9473684210526315,0.9529085872576177,0.9473684210526315,0.9475146198830409,0.9298245614035088,0.9367025518341308,0.9298245614035088,0.9306381896770912,0.7692307692307693,0.35833333333333334,0.4083333333333333,0.3333333333333333,0.43333333333333335
3,pablopalacios23/breastcancer,3,M,M,0.6371073448360669,0.7162350253128743,0.9473684210526315,0.9519450800915331,0.9473684210526315,0.9469198564593302,0.956140350877193,0.9568690958164642,0.956140350877193,0.9557756825927252,0.9473684210526315,0.9529085872576177,0.9473684210526315,0.9475146198830409,0.9298245614035088,0.9367025518341308,0.9298245614035088,0.9306381896770912,0.5045045045045045,0.9166666666666666,0.475,0.4666666666666667,0.925
3,pablopalacios23/breastcancer,3,B,B,0.9458008851295167,0.9798449420246259,0.9473684210526315,0.9519450800915331,0.9473684210526315,0.9469198564593302,0.956140350877193,0.9568690958164642,0.956140350877193,0.9557756825927252,0.9473684210526315,0.9529085872576177,0.9473684210526315,0.9475146198830409,0.9298245614035088,0.9367025518341308,0.9298245614035088,0.9306381896770912,0.7843137254901961,0.375,0.38333333333333336,0.3333333333333333,0.425
