round,dataset,client_id,bbox_pred_class_global,bbox_pred_class_local,silhouette_global_LORE,silhouette_local_LORE,tree_fidelity_lore_global,tree_fidelity_lore_local,acc_localTree_localTest,acc_localTree_globalTest,acc_nn_local_localTest,acc_nn_global_localTest,acc_nn_local_globalTest,acc_nn_global_globalTest,has_factual_local,has_factual_global,cov_ruleLocal_on_localZ_LORE,cov_ruleLocal_on_globalZ_LORE,cov_ruleGlobal_on_localZ_LORE,cov_ruleGlobal_on_globalZ_LORE,jaccard_cov_globalZ_LORE,covInter_globalZ_LORE,covUnion_globalZ_LORE,jaccard_cov_localZ_LORE,covInter_localZ_LORE,covUnion_localZ_LORE,jaccard_cov_combinedZ_LORE,covInter_combinedZ_LORE,covUnion_combinedZ_LORE,jaccard_lore_struct,sim_aditiva_lore,delta_lime_testlocal,delta_lime_testglobal,delta_shap_testlocal,delta_shap_testglobal,jaccard_anchor_struct_testlocal,jaccard_anchor_struct_testglobal,sim_aditiva_anchor_testlocal,sim_aditiva_anchor_testglobal,anchor_prec_testlocal_local,anchor_prec_testlocal_global,anchor_prec_testglobal_local,anchor_prec_testglobal_global,anchor_cov_testlocal_local,anchor_cov_testlocal_global,anchor_cov_testglobal_local,anchor_cov_testglobal_global,pred_agreement_localTest,pred_agreement_globalTest
3,pablopalacios23/magic_gamma_1500_instances,5,signal,background,0.8720906663185334,0.3775324778674415,0.9833333333333333,0.9416666666666667,0.7049180327868853,0.74,0.8032786885245902,0.7377049180327869,0.74,0.7666666666666667,1,1,0.6083333333333333,0.8916666666666667,0.7083333333333334,0.375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9392265193370166,0.9404388714733543,0.8988195615514334,0.8675282714054927,0.2459016393442623,0.7377049180327869,0.25,0.5,0.8032786885245902,0.8933333333333333
3,pablopalacios23/magic_gamma_1500_instances,5,signal,signal,0.7866189681105586,0.9155411856388501,0.925,0.9583333333333334,0.7049180327868853,0.74,0.8032786885245902,0.7377049180327869,0.74,0.7666666666666667,1,1,0.3333333333333333,0.3333333333333333,0.39166666666666666,0.39166666666666666,0.851063829787234,0.3333333333333333,0.39166666666666666,0.851063829787234,0.3333333333333333,0.39166666666666666,0.851063829787234,0.3333333333333333,0.39166666666666666,0.31476427966500425,0.7715880932216681,0.05513044971284716,0.03871193603974395,0.032756719212209746,0.03501705123501311,1.0,0.26187182546806204,1.0,0.630935912734031,0.9974683544303797,0.9968454258675079,0.988950276243094,0.9059334298118669,0.7540983606557377,0.7540983606557377,0.5,0.25,0.8032786885245902,0.8933333333333333
3,pablopalacios23/magic_gamma_1500_instances,5,signal,signal,0.8069987297739631,0.7891868376088419,0.9916666666666667,0.975,0.7049180327868853,0.74,0.8032786885245902,0.7377049180327869,0.74,0.7666666666666667,1,1,0.30833333333333335,0.30833333333333335,0.35833333333333334,0.35833333333333334,0.8604651162790697,0.30833333333333335,0.35833333333333334,0.8604651162790697,0.30833333333333335,0.35833333333333334,0.8604651162790697,0.30833333333333335,0.35833333333333334,0.12453081953601607,0.5501511818022536,0.04520821385075727,0.03647696561806701,0.04382245618430809,0.035994173271998935,1.0,1.0,1.0,1.0,0.989247311827957,0.9891304347826086,0.8814285714285715,0.9482758620689655,0.7540983606557377,0.7540983606557377,0.5,0.75,0.8032786885245902,0.8933333333333333
3,pablopalacios23/magic_gamma_1500_instances,5,signal,signal,0.8176517818793682,0.7181980280133274,0.9666666666666667,0.975,0.7049180327868853,0.74,0.8032786885245902,0.7377049180327869,0.74,0.7666666666666667,1,1,0.325,0.3333333333333333,0.38333333333333336,0.38333333333333336,0.8297872340425532,0.325,0.39166666666666666,0.8085106382978723,0.31666666666666665,0.39166666666666666,0.8191489361702128,0.32083333333333336,0.39166666666666666,0.1564949334660665,0.561699863107509,0.055095615551007004,0.06749186109121981,0.09924190060273602,0.0730218772155952,1.0,0.14150412786150485,1.0,0.5074481745615679,0.9609375,0.98828125,0.93048128342246,0.8693982074263764,0.7540983606557377,0.7540983606557377,0.75,0.5,0.8032786885245902,0.8933333333333333
3,pablopalacios23/magic_gamma_1500_instances,5,signal,signal,0.8918633429868086,0.8848132944942834,0.9916666666666667,0.9916666666666667,0.7049180327868853,0.74,0.8032786885245902,0.7377049180327869,0.74,0.7666666666666667,1,1,0.25,0.25,0.4666666666666667,0.24166666666666667,0.9032258064516129,0.23333333333333334,0.25833333333333336,0.4827586206896552,0.23333333333333334,0.48333333333333334,0.6292134831460674,0.23333333333333334,0.37083333333333335,0.10223833232298078,0.6392248741366118,0.0777936769540929,0.041028380015585904,0.05295477855726832,0.08110024071363263,0.3979131504150484,0.08216137211352147,0.6989565752075242,0.7250775931615367,0.8753117206982544,0.9450171821305842,0.8508670520231214,0.8583042973286876,0.5081967213114754,0.7540983606557377,0.75,0.5,0.8032786885245902,0.8933333333333333
3,pablopalacios23/magic_gamma_1500_instances,5,signal,signal,0.8322463603899634,0.8859750828584562,0.9666666666666667,0.9666666666666667,0.7049180327868853,0.74,0.8032786885245902,0.7377049180327869,0.74,0.7666666666666667,1,1,0.3333333333333333,0.35833333333333334,0.30833333333333335,0.31666666666666665,0.8,0.3,0.375,0.8333333333333334,0.2916666666666667,0.35,0.8160919540229885,0.29583333333333334,0.3625,0.23041040041390207,0.6338163342878117,0.028566072363870116,0.03176230031965075,0.033898407833417334,0.0276533171548023,0.07914828411120613,0.10069319805970785,0.47294223035552707,0.4703766304917493,0.9013254786450663,0.9961685823754789,0.8603351955307262,0.8772123893805309,0.5081967213114754,0.7540983606557377,0.5,0.5,0.8032786885245902,0.8933333333333333
3,pablopalacios23/magic_gamma_1500_instances,5,signal,signal,0.7354843475613718,0.9341308270129364,0.9666666666666667,0.9833333333333333,0.7049180327868853,0.74,0.8032786885245902,0.7377049180327869,0.74,0.7666666666666667,1,1,0.2833333333333333,0.3,0.30833333333333335,0.30833333333333335,0.6976744186046512,0.25,0.35833333333333334,0.7317073170731707,0.25,0.3416666666666667,0.7142857142857143,0.25,0.35,0.004251959739474148,0.2175085626256886,0.04090498773941103,0.03186588035820307,0.033405462310634446,0.03438741063891956,0.39791315041504843,0.026862723067727298,0.6989565752075242,0.16503670822984776,0.9529411764705882,1.0,1.0,1.0,0.7540983606557377,0.5081967213114754,0.5,0.5,0.8032786885245902,0.8933333333333333
3,pablopalacios23/magic_gamma_1500_instances,5,signal,signal,0.8959545946727104,0.8605042942352236,0.9666666666666667,0.925,0.7049180327868853,0.74,0.8032786885245902,0.7377049180327869,0.74,0.7666666666666667,1,1,0.39166666666666666,0.38333333333333336,0.375,0.35833333333333334,0.8936170212765957,0.35,0.39166666666666666,0.9166666666666666,0.36666666666666664,0.4,0.9052631578947369,0.35833333333333334,0.3958333333333333,0.11693145473288803,0.5990934219689776,0.054114447577730665,0.04252226671526012,0.04371819079961769,0.050895147741007854,0.4682962303907596,1.0,0.7341481151953798,1.0,0.8847262247838616,0.9855855855855856,0.8683229813664596,0.9072847682119205,0.7540983606557377,0.7540983606557377,0.25,0.25,0.8032786885245902,0.8933333333333333
3,pablopalacios23/magic_gamma_1500_instances,5,background,background,-0.029600295729652063,-0.013509856473032511,0.9416666666666667,0.9666666666666667,0.7049180327868853,0.74,0.8032786885245902,0.7377049180327869,0.74,0.7666666666666667,1,1,0.48333333333333334,0.4666666666666667,0.49166666666666664,0.44166666666666665,0.8793103448275862,0.425,0.48333333333333334,0.95,0.475,0.5,0.9152542372881356,0.45,0.49166666666666664,0.6921179554602119,0.905501392269529,0.04040960115248457,0.03217511752304458,0.03331903769806514,0.03964835388406296,0.36959317601818964,0.812270631410558,0.6698753157979279,0.9061353157052789,0.8532981530343008,1.0,0.8789625360230547,0.8580481622306717,0.7377049180327869,0.2459016393442623,0.5,0.5,0.8032786885245902,0.8933333333333333
3,pablopalacios23/magic_gamma_1500_instances,5,signal,signal,0.7134354435153641,0.6285050138705295,0.9916666666666667,0.975,0.7049180327868853,0.74,0.8032786885245902,0.7377049180327869,0.74,0.7666666666666667,1,1,0.325,0.30833333333333335,0.7666666666666667,0.4,0.7708333333333334,0.30833333333333335,0.4,0.42391304347826086,0.325,0.7666666666666667,0.5428571428571428,0.31666666666666665,0.5833333333333334,0.00393773207238545,0.4514317071342895,0.05127160456274057,0.040179900666175467,0.06165094085494557,0.04809908721690558,1.0,0.22071956627260902,1.0,0.5523626276509592,0.9590643274853801,0.9926470588235294,0.89419795221843,0.8670284938941656,0.7540983606557377,0.7540983606557377,0.25,0.5,0.8032786885245902,0.8933333333333333
