round,dataset,client_id,bbox_pred_class_global,bbox_pred_class_local,silhouette_global_LORE,silhouette_local_LORE,tree_fidelity_lore_global,tree_fidelity_lore_local,acc_localTree_localTest,acc_localTree_globalTest,acc_nn_local_localTest,acc_nn_global_localTest,acc_nn_local_globalTest,acc_nn_global_globalTest,has_factual_local,has_factual_global,cov_ruleLocal_on_localZ_LORE,cov_ruleLocal_on_globalZ_LORE,cov_ruleGlobal_on_localZ_LORE,cov_ruleGlobal_on_globalZ_LORE,jaccard_cov_globalZ_LORE,covInter_globalZ_LORE,covUnion_globalZ_LORE,jaccard_cov_localZ_LORE,covInter_localZ_LORE,covUnion_localZ_LORE,jaccard_cov_combinedZ_LORE,covInter_combinedZ_LORE,covUnion_combinedZ_LORE,jaccard_lore_struct,sim_aditiva_lore,delta_lime_testlocal,delta_lime_testglobal,delta_shap_testlocal,delta_shap_testglobal,jaccard_anchor_struct_testlocal,jaccard_anchor_struct_testglobal,sim_aditiva_anchor_testlocal,sim_aditiva_anchor_testglobal,anchor_prec_testlocal_local,anchor_prec_testlocal_global,anchor_prec_testglobal_local,anchor_prec_testglobal_global,anchor_cov_testlocal_local,anchor_cov_testlocal_global,anchor_cov_testglobal_local,anchor_cov_testglobal_global,pred_agreement_localTest,pred_agreement_globalTest
3,pablopalacios23/magic_gamma_1500_instances,4,signal,signal,0.9604840016374029,0.904013073780639,0.9916666666666667,0.9833333333333333,0.7213114754098361,0.74,0.7704918032786885,0.7049180327868853,0.77,0.7733333333333333,1,1,0.4,0.75,0.7416666666666667,0.39166666666666666,0.5222222222222223,0.39166666666666666,0.75,0.5054945054945055,0.38333333333333336,0.7583333333333333,0.5138121546961326,0.3875,0.7541666666666667,0.07295585831313442,0.47254817177365316,0.04908761542276761,0.041720400839711395,0.06210836526924751,0.057463891046085146,0.04462566350302408,0.10937938831377023,0.211726988093777,0.5530359309060117,0.8878205128205128,1.0,0.9447115384615384,0.875748502994012,0.26229508196721313,0.5081967213114754,0.25,0.25,0.8032786885245902,0.77
3,pablopalacios23/magic_gamma_1500_instances,4,background,signal,0.21954483471150782,0.8298055801874946,0.9833333333333333,0.975,0.7213114754098361,0.74,0.7704918032786885,0.7049180327868853,0.77,0.7733333333333333,1,1,0.35833333333333334,0.725,0.9416666666666667,0.4583333333333333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8623853211009175,0.8714285714285714,0.9631093544137023,0.8933566433566433,0.5081967213114754,0.4918032786885246,0.5,0.5,0.8032786885245902,0.77
3,pablopalacios23/magic_gamma_1500_instances,4,signal,signal,0.8471143111553847,0.8618467027104769,0.9583333333333334,0.9583333333333334,0.7213114754098361,0.74,0.7704918032786885,0.7049180327868853,0.77,0.7733333333333333,1,1,0.35,0.35,0.375,0.36666666666666664,0.7916666666666666,0.31666666666666665,0.4,0.7755102040816326,0.31666666666666665,0.4083333333333333,0.7835051546391752,0.31666666666666665,0.4041666666666667,0.09980244356051404,0.4707672073078403,0.060192125801042315,0.05952056471592611,0.07585084823381326,0.06380327969786818,0.12466418071188837,0.05573000568368702,0.44634376471968995,0.4850848585757994,0.8507122507122508,1.0,1.0,0.8689655172413793,0.7540983606557377,0.5081967213114754,0.5,0.5,0.8032786885245902,0.77
3,pablopalacios23/magic_gamma_1500_instances,4,signal,signal,0.7073326164324754,0.739992979747982,0.975,0.9666666666666667,0.7213114754098361,0.74,0.7704918032786885,0.7049180327868853,0.77,0.7733333333333333,1,1,0.4,0.4083333333333333,0.375,0.38333333333333336,0.9387755102040817,0.38333333333333336,0.4083333333333333,0.9375,0.375,0.4,0.9381443298969072,0.37916666666666665,0.4041666666666667,0.5852384215953224,0.7926192107976612,0.05279762989141917,0.07720561757799144,0.08414341038749545,0.04912585201817718,0.122037528763372,0.8407448242067866,0.4077149982390388,0.9203724121033934,0.8808864265927978,1.0,0.8815331010452961,0.8671988388969522,0.26229508196721313,0.5081967213114754,0.5,0.25,0.8032786885245902,0.77
3,pablopalacios23/magic_gamma_1500_instances,4,signal,signal,0.9256450463154006,0.8482747376062164,0.9916666666666667,0.9916666666666667,0.7213114754098361,0.74,0.7704918032786885,0.7049180327868853,0.77,0.7733333333333333,1,1,0.25,0.25,0.24166666666666667,0.24166666666666667,0.9666666666666667,0.24166666666666667,0.25,0.9666666666666667,0.24166666666666667,0.25,0.9666666666666667,0.24166666666666667,0.25,0.5301034776041027,0.9060206955208205,0.05234335560072976,0.061638800363780034,0.06409799501927349,0.07565209228519107,0.05243683069969576,0.02015206158815485,0.5266907811465574,0.5847136553112469,0.9271402550091075,0.8500619578686494,0.872568093385214,0.8523255813953489,0.5081967213114754,0.7540983606557377,0.75,0.75,0.8032786885245902,0.77
3,pablopalacios23/magic_gamma_1500_instances,4,signal,signal,0.772235420106356,0.7434535550071537,0.9333333333333333,0.9333333333333333,0.7213114754098361,0.74,0.7704918032786885,0.7049180327868853,0.77,0.7733333333333333,1,1,0.30833333333333335,0.3,0.3333333333333333,0.3333333333333333,0.7674418604651163,0.275,0.35833333333333334,0.7906976744186046,0.2833333333333333,0.35833333333333334,0.7790697674418605,0.2791666666666667,0.35833333333333334,0.1703018385614373,0.6739015891084984,0.07099249814952155,0.06198493039775821,0.07601104175469116,0.053323695933679374,0.2259626469910076,0.18553989789884287,0.6129813234955038,0.5783615154965015,0.8786692759295499,1.0,0.851063829787234,0.8789473684210526,0.5081967213114754,0.5081967213114754,0.25,0.25,0.8032786885245902,0.77
3,pablopalacios23/magic_gamma_1500_instances,4,background,background,0.23650532189882145,0.3080615447317173,0.9583333333333334,0.95,0.7213114754098361,0.74,0.7704918032786885,0.7049180327868853,0.77,0.7733333333333333,1,1,0.5416666666666666,0.625,0.5083333333333333,0.5083333333333333,0.8133333333333334,0.5083333333333333,0.625,0.9384615384615385,0.5083333333333333,0.5416666666666666,0.8714285714285714,0.5083333333333333,0.5833333333333334,0.7540705121743773,0.8729751465551167,0.06110437731441219,0.048898196328865176,0.049188233418179815,0.05179922061801943,0.5525627873111038,0.39293713829528115,0.7762813936555519,0.7149372912126927,0.916267942583732,0.8619153674832962,0.9139784946236559,0.860431654676259,0.4918032786885246,0.4918032786885246,0.5,0.5,0.8032786885245902,0.77
3,pablopalacios23/magic_gamma_1500_instances,4,background,background,0.5147278521300995,0.4087347944456352,0.95,0.9666666666666667,0.7213114754098361,0.74,0.7704918032786885,0.7049180327868853,0.77,0.7733333333333333,1,1,0.5333333333333333,0.6166666666666667,0.525,0.5166666666666667,0.7662337662337663,0.49166666666666664,0.6416666666666667,0.8676470588235294,0.49166666666666664,0.5666666666666667,0.8137931034482758,0.49166666666666664,0.6041666666666666,0.7140005222065109,0.8860023277720037,0.06551021522277031,0.06170237785146755,0.0648660917159469,0.06952115680243044,0.7680613100096899,0.24093417377828963,0.8840306550048449,0.6418650864532464,0.9978494623655914,0.8680089485458613,1.0,0.8721934369602763,0.4918032786885246,0.4918032786885246,0.25,0.5,0.8032786885245902,0.77
3,pablopalacios23/magic_gamma_1500_instances,4,background,background,-0.09157789552894242,0.260056100844746,0.9666666666666667,0.9666666666666667,0.7213114754098361,0.74,0.7704918032786885,0.7049180327868853,0.77,0.7733333333333333,1,1,0.4583333333333333,0.8333333333333334,0.8333333333333334,0.43333333333333335,0.46153846153846156,0.4,0.8666666666666667,0.46226415094339623,0.4083333333333333,0.8833333333333333,0.46190476190476193,0.4041666666666667,0.875,0.2542243129578846,0.423483366664094,0.05858636689610421,0.05647521202779678,0.06914840756061046,0.07570970382658758,0.1918170447356437,0.34889217825087315,0.5373007151791649,0.6938200756991485,0.8616236162361623,0.8719101123595505,0.85,0.8735777496839444,0.2459016393442623,0.4918032786885246,0.5,0.5,0.8032786885245902,0.77
3,pablopalacios23/magic_gamma_1500_instances,4,signal,signal,0.8755688563176219,0.8508295545148323,0.9833333333333333,0.9666666666666667,0.7213114754098361,0.74,0.7704918032786885,0.7049180327868853,0.77,0.7733333333333333,1,1,0.31666666666666665,0.31666666666666665,0.6916666666666667,0.35833333333333334,0.8,0.3,0.375,0.4235294117647059,0.3,0.7083333333333334,0.5538461538461539,0.3,0.5416666666666666,0.027779222763161054,0.3958653128259614,0.06128905956309636,0.06445835290607735,0.07840886438722196,0.06312988934031293,0.18282015525994752,0.10972864214386271,0.35755829193911814,0.5382176908467473,0.8891320204230488,1.0,0.9503759398496241,0.8836858006042296,0.26229508196721313,0.5081967213114754,0.75,0.25,0.8032786885245902,0.77
3,pablopalacios23/magic_gamma_1500_instances,4,background,background,0.1768483506761762,0.037866106451500625,0.9666666666666667,0.9666666666666667,0.7213114754098361,0.74,0.7704918032786885,0.7049180327868853,0.77,0.7733333333333333,1,1,0.48333333333333334,0.9083333333333333,0.8583333333333333,0.48333333333333334,0.4396551724137931,0.425,0.9666666666666667,0.49074074074074076,0.44166666666666665,0.9,0.4642857142857143,0.43333333333333335,0.9333333333333333,0.41374151671186943,0.7188091496269537,0.047015798415095955,0.04707451906105901,0.040032921918249836,0.0476485042516009,1.0,0.4723334501470341,1.0,0.7956645302958343,0.9425287356321839,0.9595588235294118,0.898936170212766,0.9289473684210526,0.4918032786885246,0.4918032786885246,0.5,0.5,0.8032786885245902,0.77
