round,dataset,client_id,bbox_pred_class_global,bbox_pred_class_local,silhouette_global,silhouette_local,acc_superTree_localTest,prec_superTree_localTest,rec_superTree_localTest,f1_superTree_localTest,acc_superTree_globalTest,prec_superTree_globalTest,rec_superTree_globalTest,f1_superTree_globalTest,acc_localTree_localTest,prec_localTree_localTest,rec_localTree_localTest,f1_localTree_localTest,acc_localTree_globalTest,prec_localTree_globalTest,rec_localTree_globalTest,f1_localTree_globalTest,jaccard_cov,cov_factual_local,cov_factual_global,cov_interseccion,cov_union
3,pablopalacios23/breastcancer,1,B,B,-1.0,-1.0,1.0,1.0,1.0,1.0,0.631578947368421,0.39889196675900274,0.631578947368421,0.48896434634974534,1.0,1.0,1.0,1.0,0.631578947368421,0.39889196675900274,0.631578947368421,0.48896434634974534,1.0,1.0,1.0,1.0,1.0
3,pablopalacios23/breastcancer,1,B,B,0.06892815784984785,-1.0,1.0,1.0,1.0,1.0,0.631578947368421,0.39889196675900274,0.631578947368421,0.48896434634974534,1.0,1.0,1.0,1.0,0.631578947368421,0.39889196675900274,0.631578947368421,0.48896434634974534,0.5909090909090909,1.0,0.5909090909090909,0.5909090909090909,1.0
3,pablopalacios23/breastcancer,1,B,B,-0.9947132940279314,-1.0,1.0,1.0,1.0,1.0,0.631578947368421,0.39889196675900274,0.631578947368421,0.48896434634974534,1.0,1.0,1.0,1.0,0.631578947368421,0.39889196675900274,0.631578947368421,0.48896434634974534,0.5909090909090909,1.0,0.5909090909090909,0.5909090909090909,1.0
3,pablopalacios23/breastcancer,1,B,B,-0.6339400880750746,-1.0,1.0,1.0,1.0,1.0,0.631578947368421,0.39889196675900274,0.631578947368421,0.48896434634974534,1.0,1.0,1.0,1.0,0.631578947368421,0.39889196675900274,0.631578947368421,0.48896434634974534,0.9272727272727272,1.0,0.9272727272727272,0.9272727272727272,1.0
3,pablopalacios23/breastcancer,1,B,B,-0.8534061513923038,-1.0,1.0,1.0,1.0,1.0,0.631578947368421,0.39889196675900274,0.631578947368421,0.48896434634974534,1.0,1.0,1.0,1.0,0.631578947368421,0.39889196675900274,0.631578947368421,0.48896434634974534,0.5585585585585585,1.0,0.5585585585585585,0.5585585585585585,1.0
3,pablopalacios23/breastcancer,1,B,B,-0.7824861031407376,-1.0,1.0,1.0,1.0,1.0,0.631578947368421,0.39889196675900274,0.631578947368421,0.48896434634974534,1.0,1.0,1.0,1.0,0.631578947368421,0.39889196675900274,0.631578947368421,0.48896434634974534,0.5909090909090909,1.0,0.5909090909090909,0.5909090909090909,1.0
3,pablopalacios23/breastcancer,1,B,B,-0.8597979886577504,-1.0,1.0,1.0,1.0,1.0,0.631578947368421,0.39889196675900274,0.631578947368421,0.48896434634974534,1.0,1.0,1.0,1.0,0.631578947368421,0.39889196675900274,0.631578947368421,0.48896434634974534,0.5727272727272728,1.0,0.5727272727272728,0.5727272727272728,1.0
3,pablopalacios23/breastcancer,1,B,B,-1.0,-1.0,1.0,1.0,1.0,1.0,0.631578947368421,0.39889196675900274,0.631578947368421,0.48896434634974534,1.0,1.0,1.0,1.0,0.631578947368421,0.39889196675900274,0.631578947368421,0.48896434634974534,1.0,1.0,1.0,1.0,1.0
3,pablopalacios23/breastcancer,1,B,B,-0.7587472257901254,-1.0,1.0,1.0,1.0,1.0,0.631578947368421,0.39889196675900274,0.631578947368421,0.48896434634974534,1.0,1.0,1.0,1.0,0.631578947368421,0.39889196675900274,0.631578947368421,0.48896434634974534,0.5545454545454546,1.0,0.5545454545454546,0.5545454545454546,1.0
3,pablopalacios23/breastcancer,1,B,B,-0.41717349111675667,-1.0,1.0,1.0,1.0,1.0,0.631578947368421,0.39889196675900274,0.631578947368421,0.48896434634974534,1.0,1.0,1.0,1.0,0.631578947368421,0.39889196675900274,0.631578947368421,0.48896434634974534,0.6,1.0,0.6,0.6,1.0
3,pablopalacios23/breastcancer,1,B,B,0.49435891631301226,-1.0,1.0,1.0,1.0,1.0,0.631578947368421,0.39889196675900274,0.631578947368421,0.48896434634974534,1.0,1.0,1.0,1.0,0.631578947368421,0.39889196675900274,0.631578947368421,0.48896434634974534,0.5909090909090909,1.0,0.5909090909090909,0.5909090909090909,1.0
3,pablopalacios23/breastcancer,1,B,B,-0.9800077854596645,-1.0,1.0,1.0,1.0,1.0,0.631578947368421,0.39889196675900274,0.631578947368421,0.48896434634974534,1.0,1.0,1.0,1.0,0.631578947368421,0.39889196675900274,0.631578947368421,0.48896434634974534,0.9090909090909091,1.0,0.9090909090909091,0.9090909090909091,1.0
3,pablopalacios23/breastcancer,1,B,B,-1.0,-1.0,1.0,1.0,1.0,1.0,0.631578947368421,0.39889196675900274,0.631578947368421,0.48896434634974534,1.0,1.0,1.0,1.0,0.631578947368421,0.39889196675900274,0.631578947368421,0.48896434634974534,1.0,1.0,1.0,1.0,1.0
3,pablopalacios23/breastcancer,1,B,B,-0.9856265250212273,-1.0,1.0,1.0,1.0,1.0,0.631578947368421,0.39889196675900274,0.631578947368421,0.48896434634974534,1.0,1.0,1.0,1.0,0.631578947368421,0.39889196675900274,0.631578947368421,0.48896434634974534,0.5818181818181818,1.0,0.5818181818181818,0.5818181818181818,1.0
3,pablopalacios23/breastcancer,1,B,B,0.4019568758693883,-1.0,1.0,1.0,1.0,1.0,0.631578947368421,0.39889196675900274,0.631578947368421,0.48896434634974534,1.0,1.0,1.0,1.0,0.631578947368421,0.39889196675900274,0.631578947368421,0.48896434634974534,0.990909090909091,1.0,0.990909090909091,0.990909090909091,1.0
3,pablopalacios23/breastcancer,1,M,B,0.9999901912051182,-1.0,1.0,1.0,1.0,1.0,0.631578947368421,0.39889196675900274,0.631578947368421,0.48896434634974534,1.0,1.0,1.0,1.0,0.631578947368421,0.39889196675900274,0.631578947368421,0.48896434634974534,nan,nan,nan,nan,nan
3,pablopalacios23/breastcancer,1,B,B,-0.15690600788397877,-1.0,1.0,1.0,1.0,1.0,0.631578947368421,0.39889196675900274,0.631578947368421,0.48896434634974534,1.0,1.0,1.0,1.0,0.631578947368421,0.39889196675900274,0.631578947368421,0.48896434634974534,0.6272727272727273,1.0,0.6272727272727273,0.6272727272727273,1.0
3,pablopalacios23/breastcancer,1,B,B,-0.19706733569155963,-1.0,1.0,1.0,1.0,1.0,0.631578947368421,0.39889196675900274,0.631578947368421,0.48896434634974534,1.0,1.0,1.0,1.0,0.631578947368421,0.39889196675900274,0.631578947368421,0.48896434634974534,0.5727272727272728,1.0,0.5727272727272728,0.5727272727272728,1.0
3,pablopalacios23/breastcancer,1,B,B,-0.978326696751616,-1.0,1.0,1.0,1.0,1.0,0.631578947368421,0.39889196675900274,0.631578947368421,0.48896434634974534,1.0,1.0,1.0,1.0,0.631578947368421,0.39889196675900274,0.631578947368421,0.48896434634974534,0.5727272727272728,1.0,0.5727272727272728,0.5727272727272728,1.0
3,pablopalacios23/breastcancer,1,B,B,-0.9233865577026601,-1.0,1.0,1.0,1.0,1.0,0.631578947368421,0.39889196675900274,0.631578947368421,0.48896434634974534,1.0,1.0,1.0,1.0,0.631578947368421,0.39889196675900274,0.631578947368421,0.48896434634974534,0.5363636363636364,1.0,0.5363636363636364,0.5363636363636364,1.0
3,pablopalacios23/breastcancer,1,B,B,0.4785517816710577,-1.0,1.0,1.0,1.0,1.0,0.631578947368421,0.39889196675900274,0.631578947368421,0.48896434634974534,1.0,1.0,1.0,1.0,0.631578947368421,0.39889196675900274,0.631578947368421,0.48896434634974534,0.9818181818181818,1.0,0.9818181818181818,0.9818181818181818,1.0
3,pablopalacios23/breastcancer,1,B,B,-0.4505865212707569,-1.0,1.0,1.0,1.0,1.0,0.631578947368421,0.39889196675900274,0.631578947368421,0.48896434634974534,1.0,1.0,1.0,1.0,0.631578947368421,0.39889196675900274,0.631578947368421,0.48896434634974534,0.509090909090909,1.0,0.509090909090909,0.509090909090909,1.0
3,pablopalacios23/breastcancer,1,B,B,-1.0,-1.0,1.0,1.0,1.0,1.0,0.631578947368421,0.39889196675900274,0.631578947368421,0.48896434634974534,1.0,1.0,1.0,1.0,0.631578947368421,0.39889196675900274,0.631578947368421,0.48896434634974534,1.0,1.0,1.0,1.0,1.0
3,pablopalacios23/breastcancer,1,B,B,-0.6623092607502179,-1.0,1.0,1.0,1.0,1.0,0.631578947368421,0.39889196675900274,0.631578947368421,0.48896434634974534,1.0,1.0,1.0,1.0,0.631578947368421,0.39889196675900274,0.631578947368421,0.48896434634974534,0.6363636363636364,1.0,0.6363636363636364,0.6363636363636364,1.0
3,pablopalacios23/breastcancer,1,B,B,-1.0,-1.0,1.0,1.0,1.0,1.0,0.631578947368421,0.39889196675900274,0.631578947368421,0.48896434634974534,1.0,1.0,1.0,1.0,0.631578947368421,0.39889196675900274,0.631578947368421,0.48896434634974534,1.0,1.0,1.0,1.0,1.0
