metric,mean
acc_localTree_globalTest,0.9385964912280702
acc_localTree_localTest,0.9128151260504201
acc_superTree_globalTest,0.956140350877193
acc_superTree_localTest,0.9420168067226891
client_id,2.5
cmca_local_global,0.24604933851398675
f1_localTree_globalTest,0.9387417985928328
f1_localTree_localTest,0.9123075479012551
f1_superTree_globalTest,0.955775682592725
f1_superTree_localTest,0.9408655871082267
fcc_global,0.5980556024551089
fcc_local,0.6604586919769762
prec_localTree_globalTest,0.9415959479691445
prec_localTree_localTest,0.9159612659292966
prec_superTree_globalTest,0.9568690958164642
prec_superTree_localTest,0.9477724827389149
rec_localTree_globalTest,0.9385964912280702
rec_localTree_localTest,0.9128151260504201
rec_superTree_globalTest,0.956140350877193
rec_superTree_localTest,0.9420168067226891
round,3.0
silhouette_global,0.3791108568990402
silhouette_local,0.4326390291757186
